"Date","Price","Open","High","Low","Vol.","Change %"
"12/20/2024","0.9590","0.9646","0.9668","0.9571","","-0.61%"
"12/19/2024","0.9649","0.9659","0.9665","0.9594","","-0.10%"
"12/18/2024","0.9659","0.9531","0.9668","0.9512","","1.35%"
"12/17/2024","0.9530","0.9514","0.9544","0.9492","","0.20%"
"12/16/2024","0.9511","0.9527","0.9548","0.9501","","-0.11%"
"12/13/2024","0.9521","0.9553","0.9567","0.9501","","-0.33%"
"12/12/2024","0.9553","0.9528","0.9557","0.9496","","0.27%"
"12/11/2024","0.9527","0.9499","0.9543","0.9488","","0.31%"
"12/10/2024","0.9498","0.9475","0.9526","0.9462","","0.25%"
"12/09/2024","0.9474","0.9467","0.9495","0.9439","","0.15%"
"12/06/2024","0.9460","0.9446","0.9486","0.9407","","0.16%"
"12/05/2024","0.9445","0.9514","0.9517","0.9443","","-0.71%"
"12/04/2024","0.9513","0.9515","0.9549","0.9483","","-0.02%"
"12/03/2024","0.9515","0.9526","0.9542","0.9492","","-0.12%"
"12/02/2024","0.9526","0.9455","0.9560","0.9444","","0.76%"
"11/29/2024","0.9454","0.9474","0.9487","0.9436","","-0.19%"
"11/28/2024","0.9472","0.9464","0.9499","0.9461","","0.10%"
"11/27/2024","0.9463","0.9535","0.9548","0.9445","","-0.73%"
"11/26/2024","0.9533","0.9529","0.9592","0.9483","","0.05%"
"11/25/2024","0.9528","0.9551","0.9570","0.9497","","-0.70%"
"11/22/2024","0.9595","0.9547","0.9677","0.9526","","0.51%"
"11/21/2024","0.9546","0.9487","0.9558","0.9474","","0.66%"
"11/20/2024","0.9483","0.9439","0.9517","0.9425","","0.49%"
"11/19/2024","0.9437","0.9435","0.9502","0.9433","","0.04%"
"11/18/2024","0.9433","0.9492","0.9497","0.9428","","-0.56%"
"11/15/2024","0.9486","0.9495","0.9509","0.9440","","-0.11%"
"11/14/2024","0.9496","0.9466","0.9527","0.9450","","0.33%"
"11/13/2024","0.9465","0.9414","0.9473","0.9386","","0.55%"
"11/12/2024","0.9413","0.9387","0.9439","0.9377","","0.32%"
"11/11/2024","0.9383","0.9334","0.9409","0.9321","","0.58%"
"11/08/2024","0.9329","0.9255","0.9357","0.9254","","0.81%"
