"Date","Price","Open","High","Low","Vol.","Change %"
"07/19/2005","1,590.49","1,580.25","1,590.76","1,577.00","","1.30%"
"07/18/2005","1,570.09","1,573.62","1,578.12","1,570.02","","-0.49%"
"07/15/2005","1,577.82","1,577.27","1,582.40","1,568.82","","0.28%"
"07/14/2005","1,573.44","1,570.31","1,577.48","1,563.93","","1.02%"
"07/13/2005","1,557.62","1,555.24","1,559.37","1,549.81","","0.13%"
"07/12/2005","1,555.59","1,546.52","1,560.15","1,543.14","","0.51%"
"07/11/2005","1,547.66","1,536.45","1,547.98","1,535.07","","0.94%"
"07/08/2005","1,533.27","1,505.53","1,534.29","1,502.20","","1.96%"
"07/07/2005","1,503.78","1,484.92","1,505.30","1,484.18","","0.38%"
"07/06/2005","1,498.05","1,503.48","1,512.91","1,497.11","","-0.55%"
"07/05/2005","1,506.35","1,485.96","1,509.19","1,485.96","","1.06%"
"07/01/2005","1,490.53","1,497.02","1,501.95","1,489.74","","-0.20%"
"06/30/2005","1,493.52","1,507.02","1,510.21","1,492.94","","-0.70%"
"06/29/2005","1,504.11","1,511.95","1,512.77","1,501.72","","-0.30%"
"06/28/2005","1,508.61","1,500.65","1,512.64","1,498.48","","0.99%"
"06/27/2005","1,493.75","1,497.29","1,503.79","1,490.02","","-0.43%"
"06/24/2005","1,500.18","1,516.84","1,518.01","1,500.18","","-1.04%"
"06/23/2005","1,515.95","1,537.64","1,549.00","1,515.79","","-1.20%"
"06/22/2005","1,534.36","1,542.13","1,545.54","1,527.93","","-0.14%"
"06/21/2005","1,536.48","1,535.48","1,542.73","1,530.91","","-0.05%"
"06/20/2005","1,537.31","1,529.65","1,545.52","1,526.06","","-0.05%"
"06/17/2005","1,538.13","1,550.63","1,550.63","1,532.56","","0.05%"
"06/16/2005","1,537.42","1,531.02","1,540.52","1,527.71","","0.52%"
"06/15/2005","1,529.49","1,533.90","1,535.43","1,510.82","","0.33%"
"06/14/2005","1,524.42","1,529.02","1,534.15","1,520.88","","-0.31%"
"06/13/2005","1,529.13","1,519.61","1,538.66","1,519.61","","0.53%"
"06/10/2005","1,521.02","1,537.57","1,537.57","1,515.96","","-1.20%"
"06/09/2005","1,539.46","1,526.15","1,542.75","1,520.61","","0.77%"
"06/08/2005","1,527.68","1,536.92","1,538.24","1,524.13","","-0.22%"
"06/07/2005","1,531.12","1,546.71","1,559.53","1,531.07","","-0.92%"
"06/06/2005","1,545.27","1,544.96","1,548.55","1,539.57","","0.05%"
"06/03/2005","1,544.48","1,565.48","1,566.14","1,542.05","","-1.56%"
"06/02/2005","1,568.96","1,553.43","1,568.96","1,553.05","","0.61%"
"06/01/2005","1,559.50","1,541.73","1,567.72","1,541.66","","1.09%"
"05/31/2005","1,542.63","1,549.48","1,550.18","1,538.54","","-0.46%"
"05/27/2005","1,549.80","1,546.74","1,551.03","1,541.76","","0.06%"
"05/26/2005","1,548.80","1,540.05","1,551.12","1,539.74","","1.05%"
"05/25/2005","1,532.71","1,535.90","1,535.39","1,524.41","","-0.50%"
"05/24/2005","1,540.47","1,531.25","1,540.68","1,529.40","","0.34%"
"05/23/2005","1,535.22","1,526.97","1,540.30","1,525.23","","0.47%"
"05/20/2005","1,528.06","1,519.26","1,528.06","1,514.54","","0.44%"
"05/19/2005","1,521.43","1,510.62","1,521.50","1,508.71","","0.81%"
"05/18/2005","1,509.26","1,493.03","1,514.76","1,489.47","","1.28%"
"05/17/2005","1,490.14","1,474.05","1,490.14","1,469.44","","0.64%"
"05/16/2005","1,480.68","1,470.31","1,481.32","1,465.85","","0.68%"
"05/13/2005","1,470.63","1,459.23","1,478.89","1,455.88","","1.09%"
"05/12/2005","1,454.79","1,459.07","1,468.17","1,446.97","","-0.33%"
"05/11/2005","1,459.55","1,452.31","1,461.02","1,432.83","","0.63%"
"05/10/2005","1,450.36","1,453.25","1,458.40","1,445.11","","-0.89%"
"05/09/2005","1,463.38","1,455.68","1,463.38","1,446.77","","0.51%"
"05/06/2005","1,456.00","1,460.26","1,460.76","1,449.70","","0.40%"
"05/05/2005","1,450.16","1,450.73","1,457.34","1,441.94","","-0.14%"
"05/04/2005","1,452.20","1,431.06","1,453.20","1,429.62","","1.72%"
"05/03/2005","1,427.61","1,421.28","1,436.60","1,421.28","","0.27%"
"05/02/2005","1,423.71","1,421.90","1,430.05","1,415.60","","0.21%"
"04/29/2005","1,420.79","1,420.64","1,422.42","1,394.36","","0.82%"
"04/28/2005","1,409.29","1,418.12","1,425.69","1,408.84","","-1.02%"
"04/27/2005","1,423.76","1,413.22","1,429.11","1,409.49","","0.23%"
"04/26/2005","1,420.43","1,431.75","1,446.82","1,420.43","","-1.17%"
"04/25/2005","1,437.31","1,430.99","1,439.63","1,426.73","","1.13%"
"04/22/2005","1,421.21","1,437.97","1,438.72","1,412.63","","-1.81%"
"04/21/2005","1,447.37","1,423.62","1,448.37","1,419.25","","2.88%"
"04/20/2005","1,406.85","1,430.25","1,432.11","1,404.86","","-0.98%"
"04/19/2005","1,420.80","1,419.53","1,424.03","1,410.54","","0.77%"
"04/18/2005","1,409.98","1,406.30","1,418.76","1,405.09","","0.10%"
"04/15/2005","1,408.59","1,425.73","1,434.47","1,407.82","","-2.26%"
"04/14/2005","1,441.13","1,461.83","1,462.81","1,440.35","","-1.41%"
"04/13/2005","1,461.68","1,484.39","1,484.46","1,459.97","","-1.85%"
"04/12/2005","1,489.16","1,477.01","1,490.10","1,460.42","","0.72%"
"04/11/2005","1,478.55","1,490.43","1,492.32","1,477.13","","-0.47%"
"04/08/2005","1,485.60","1,499.93","1,503.21","1,485.43","","-0.94%"
"04/07/2005","1,499.71","1,481.13","1,499.71","1,481.13","","1.29%"
