"Date","Price","Open","High","Low","Vol.","Change %"
"12/20/2024","928.73","922.26","936.04","917.67","","0.57%"
"12/19/2024","923.50","920.50","934.89","916.15","","0.46%"
"12/18/2024","919.30","939.80","944.43","919.11","","-2.06%"
"12/17/2024","938.60","937.85","945.22","924.15","","0.31%"
"12/16/2024","935.66","925.75","946.48","918.65","","1.20%"
"12/13/2024","924.60","933.25","940.93","918.50","","-0.61%"
"12/12/2024","930.25","940.80","954.75","926.68","","-1.00%"
"12/11/2024","939.60","943.55","951.19","929.23","","-0.29%"
"12/10/2024","942.35","940.40","948.33","931.94","","0.34%"
"12/09/2024","939.20","929.50","958.01","927.53","","1.02%"
"12/06/2024","929.75","939.55","948.92","926.69","","-0.92%"
"12/05/2024","938.35","942.15","951.46","934.34","","-0.28%"
"12/04/2024","941.00","954.55","957.90","930.89","","-1.30%"
"12/03/2024","953.35","948.00","962.68","940.85","","0.69%"
"12/02/2024","946.80","948.85","951.60","936.70","","0.10%"
"11/29/2024","945.86","934.70","955.09","931.77","","1.57%"
"11/28/2024","931.22","930.00","940.59","926.43","","0.44%"
"11/27/2024","927.13","929.10","942.30","924.45","","-0.08%"
"11/26/2024","927.90","939.95","945.84","924.43","","-1.16%"
"11/25/2024","938.75","970.00","973.15","937.48","","-2.54%"
"11/22/2024","963.25","964.65","975.14","956.57","","0.26%"
"11/21/2024","960.75","962.60","971.10","953.93","","-0.07%"
"11/20/2024","961.40","975.30","978.30","958.17","","-1.30%"
"11/19/2024","974.05","968.60","979.01","961.88","","0.69%"
"11/18/2024","967.35","940.00","972.96","938.40","","3.07%"
"11/15/2024","938.55","940.90","954.55","933.85","","-0.12%"
"11/14/2024","939.70","938.60","946.84","927.62","","0.25%"
"11/13/2024","937.40","949.00","957.68","935.77","","-1.09%"
"11/12/2024","947.75","966.10","967.75","939.46","","-1.78%"
"11/11/2024","964.90","972.13","989.22","960.12","","-0.38%"
"11/08/2024","968.59","998.40","1,003.24","965.33","","-2.87%"
"11/07/2024","997.20","987.83","1,000.68","974.48","","1.07%"
"11/06/2024","986.65","1,001.03","1,003.37","964.55","","-1.32%"
"11/05/2024","999.80","985.00","1,006.60","979.80","","1.63%"
"11/04/2024","983.80","995.90","1,004.91","978.91","","-0.87%"
"11/01/2024","992.40","993.60","1,009.21","987.36","","0.47%"
"10/31/2024","987.71","1,014.05","1,015.70","985.25","","-2.06%"
"10/30/2024","1,008.50","1,052.35","1,056.76","1,009.90","","-3.55%"
"10/29/2024","1,045.67","1,034.55","1,056.02","1,032.34","","1.23%"
"10/28/2024","1,033.00","1,025.57","1,041.93","1,014.94","","1.00%"
"10/25/2024","1,022.78","1,029.25","1,031.47","1,002.91","","-0.34%"
"10/24/2024","1,026.27","1,020.55","1,045.65","1,018.21","","1.03%"
"10/23/2024","1,015.77","1,032.00","1,040.79","1,013.16","","-1.30%"
"10/22/2024","1,029.12","1,008.15","1,034.76","1,004.65","","2.58%"
"10/21/2024","1,003.27","1,015.00","1,027.45","1,004.13","","-1.01%"
"10/18/2024","1,013.48","995.85","1,019.63","990.68","","2.15%"
"10/17/2024","992.19","997.80","1,015.16","988.84","","-0.10%"
"10/16/2024","993.20","987.95","1,005.01","985.81","","0.92%"
"10/15/2024","984.17","995.75","1,002.58","974.67","","-0.88%"
"10/14/2024","992.88","987.00","1,003.23","966.93","","0.80%"
"10/11/2024","984.96","972.70","989.61","969.93","","1.84%"
"10/10/2024","967.15","950.00","976.21","949.13","","2.34%"
"10/09/2024","945.00","953.50","963.27","944.54","","-0.53%"
"10/08/2024","950.00","975.95","980.28","951.15","","-2.28%"
"10/07/2024","972.17","991.95","999.68","970.50","","-1.60%"
"10/04/2024","988.00","996.05","1,010.47","988.00","","-0.27%"
"10/03/2024","990.67","1,009.10","1,013.12","979.20","","-1.18%"
"10/02/2024","1,002.50","993.85","1,016.36","985.67","","1.67%"
"10/01/2024","986.00","981.55","1,004.53","977.38","","1.01%"
"09/30/2024","976.17","1,004.45","1,011.57","971.09","","-2.41%"
"09/27/2024","1,000.26","1,012.70","1,020.41","996.87","","-0.70%"
"09/26/2024","1,007.31","990.45","1,020.35","989.29","","1.92%"
"09/25/2024","988.30","990.65","1,001.08","978.79","","0.26%"
"09/24/2024","985.72","961.35","992.97","958.21","","3.08%"
"09/23/2024","956.29","978.75","981.13","954.40","","-1.93%"
"09/20/2024","975.10","988.25","998.53","973.99","","-1.39%"
"09/19/2024","988.88","971.88","996.92","964.58","","2.08%"
"09/18/2024","968.69","985.70","989.28","965.82","","-1.29%"
"09/17/2024","981.37","987.60","995.14","976.88","","0.07%"
"09/16/2024","980.67","998.35","1,007.20","982.15","","-1.47%"
"09/13/2024","995.26","982.65","1,007.68","980.71","","1.85%"
"09/12/2024","977.20","956.50","984.90","953.65","","2.72%"
"09/11/2024","951.29","943.35","960.18","932.15","","1.45%"
"09/10/2024","937.67","942.90","951.76","936.68","","-0.02%"
"09/09/2024","937.89","922.85","948.00","920.26","","1.77%"
