"Date","Price","Open","High","Low","Vol.","Change %"
"03/12/2019","665.08","670.73","670.73","664.93","8.89K","-0.77%"
"03/11/2019","670.21","671.33","671.60","667.01","8.63K","-0.07%"
"03/08/2019","670.68","667.63","673.25","667.59","8.08K","0.58%"
"03/07/2019","666.80","660.30","668.30","659.15","8.12K","1.03%"
"03/06/2019","659.97","657.80","660.62","655.51","10.57K","0.38%"
"03/05/2019","657.47","660.20","660.52","655.88","10.16K","-0.36%"
"03/04/2019","659.84","659.75","662.48","657.75","8.92K","0.07%"
"03/01/2019","659.39","655.83","659.91","653.91","8.63K","0.59%"
"02/28/2019","655.50","649.26","657.44","648.63","7.11K","1.01%"
"02/27/2019","648.93","648.18","651.79","647.30","8.01K","0.19%"
"02/26/2019","647.73","650.58","651.30","647.84","6.81K","-0.39%"
"02/25/2019","650.25","651.26","651.26","647.47","7.58K","-0.10%"
"02/22/2019","650.93","654.55","654.55","649.72","9.35K","-0.50%"
"02/21/2019","654.22","653.20","655.91","651.89","8.61K","0.21%"
"02/20/2019","652.88","655.63","657.30","652.35","9.55K","-0.36%"
"02/19/2019","655.24","660.88","662.51","655.15","8.52K","-0.81%"
"02/18/2019","660.62","661.95","661.97","659.22","6.81K","-0.14%"
"02/15/2019","661.56","664.45","665.93","661.63","9.27K","-0.38%"
"02/14/2019","664.06","663.63","667.71","663.21","9.32K","0.11%"
"02/13/2019","663.30","660.33","664.63","659.58","9.37K","0.51%"
"02/12/2019","659.94","661.93","662.57","658.78","8.98K","-0.24%"
"02/11/2019","661.54","658.08","663.47","657.96","7.68K","0.60%"
"02/08/2019","657.62","658.55","659.31","654.10","8.17K","-0.08%"
"02/07/2019","658.16","654.83","658.60","652.42","9.48K","0.57%"
"02/06/2019","654.44","651.47","656.26","651.30","9.72K","0.51%"
"02/05/2019","651.15","652.58","654.05","649.16","10.34K","-0.16%"
"02/04/2019","652.19","654.00","656.04","650.37","8.12K","-0.20%"
"02/01/2019","653.48","655.80","658.78","651.20","8.62K","-0.29%"
"01/31/2019","655.41","663.86","664.50","652.24","9.12K","-1.22%"
"01/30/2019","663.53","667.45","669.32","663.69","8.94K","-0.54%"
"01/29/2019","667.12","670.85","671.26","666.78","6.99K","-0.51%"
"01/28/2019","670.52","669.55","673.23","667.35","6.50K","0.19%"
"01/25/2019","669.22","672.16","672.77","664.90","7.98K","-0.39%"
"01/24/2019","671.83","672.22","674.38","668.84","6.84K","-0.01%"
"01/23/2019","671.90","673.78","673.84","670.33","7.50K","-0.23%"
"01/22/2019","673.45","672.21","674.73","670.40","8.21K","0.23%"
"01/21/2019","671.88","671.16","674.18","670.83","2.94K","0.16%"
"01/18/2019","670.83","670.55","671.90","668.18","6.91K","0.09%"
"01/17/2019","670.22","668.96","672.90","667.68","9.19K","0.24%"
"01/16/2019","668.64","675.55","676.27","668.64","","-0.97%"
"01/15/2019","675.22","673.71","675.71","671.26","","0.27%"
"01/14/2019","673.38","674.86","678.71","672.55","0.04K","-0.17%"
"01/11/2019","674.53","675.86","676.69","672.76","","-0.15%"
"01/10/2019","675.53","676.01","679.78","674.40","","-0.02%"
"01/09/2019","675.68","680.40","682.28","675.76","","-0.66%"
"01/08/2019","680.17","681.30","682.85","677.68","0.12K","-0.13%"
"01/07/2019","681.04","681.21","682.55","677.00","0.05K","0.03%"
"01/04/2019","680.86","693.78","693.88","681.21","0.00K","-1.81%"
"01/03/2019","693.43","696.76","700.30","693.11","0.04K","-0.43%"
"01/02/2019","696.41","694.00","699.95","694.00","0.05K","0.51%"
"01/01/2019","692.85","694.00","694.00","694.00","0.11K","0.00%"
"12/31/2018","692.85","694.00","694.12","693.66","","-0.03%"
"12/28/2018","693.08","697.22","697.22","691.76","","-0.51%"
"12/27/2018","696.65","693.65","698.48","691.88","","0.52%"
"12/26/2018","693.07","690.15","696.66","689.55","","0.51%"
"12/25/2018","689.52","689.52","689.52","689.52","","0.00%"
"12/24/2018","689.52","693.50","694.84","689.18","","-0.54%"
"12/21/2018","693.24","691.25","694.25","689.14","","0.33%"
