"Date","Price","Open","High","Low","Vol.","Change %"
"05/27/2024","1,415.31","1,407.76","1,417.49","1,406.55","","0.69%"
"05/24/2024","1,405.65","1,407.14","1,412.36","1,405.65","","-0.56%"
"05/23/2024","1,413.62","1,403.25","1,415.29","1,399.70","","0.01%"
"05/22/2024","1,413.49","1,440.69","1,440.69","1,411.63","","-1.86%"
"05/21/2024","1,440.33","1,440.38","1,451.31","1,440.05","","0.15%"
"05/20/2024","1,438.22","1,430.22","1,438.38","1,430.22","","0.83%"
"05/17/2024","1,426.45","1,415.75","1,428.61","1,415.75","","0.75%"
"05/16/2024","1,415.83","1,406.28","1,416.55","1,406.28","","0.53%"
"05/15/2024","1,408.36","1,402.76","1,410.87","1,399.16","","0.19%"
"05/14/2024","1,405.64","1,392.69","1,405.64","1,389.80","","0.95%"
"05/10/2024","1,392.35","1,387.15","1,394.87","1,387.15","","0.23%"
"05/09/2024","1,389.20","1,384.68","1,394.75","1,384.68","","0.36%"
"05/08/2024","1,384.21","1,380.64","1,385.41","1,374.53","","-0.06%"
"05/07/2024","1,385.05","1,381.64","1,386.16","1,380.82","","0.06%"
"05/06/2024","1,384.23","1,384.54","1,386.90","1,378.99","","0.04%"
"05/03/2024","1,383.66","1,378.74","1,384.36","1,377.12","","0.79%"
"05/02/2024","1,372.79","1,356.44","1,376.33","1,356.01","","0.32%"
"04/30/2024","1,368.46","1,380.83","1,382.15","1,368.46","","-0.79%"
"04/29/2024","1,379.36","1,367.40","1,382.75","1,367.40","","0.56%"
"04/26/2024","1,371.67","1,351.03","1,373.37","1,351.03","","1.70%"
"04/25/2024","1,348.70","1,342.62","1,348.70","1,340.18","","0.20%"
"04/24/2024","1,346.02","1,346.87","1,350.11","1,341.86","","-0.25%"
"04/23/2024","1,349.41","1,344.37","1,350.29","1,342.52","","0.12%"
"04/22/2024","1,347.77","1,332.27","1,352.77","1,331.77","","0.99%"
"04/19/2024","1,334.56","1,323.61","1,341.35","1,323.61","","0.39%"
"04/18/2024","1,329.35","1,350.12","1,350.75","1,328.59","","-1.99%"
"04/17/2024","1,356.35","1,360.55","1,371.63","1,354.78","","-1.47%"
"04/16/2024","1,376.57","1,380.21","1,384.18","1,372.57","","-0.22%"
"04/15/2024","1,379.64","1,392.95","1,393.89","1,378.87","","-1.31%"
"04/12/2024","1,398.00","1,418.60","1,421.71","1,396.94","","-1.08%"
"04/11/2024","1,413.21","1,398.05","1,413.61","1,389.77","","0.83%"
"04/10/2024","1,401.59","1,407.93","1,426.23","1,396.20","","-0.54%"
"04/09/2024","1,409.24","1,387.21","1,409.98","1,387.17","","1.49%"
"04/08/2024","1,388.55","1,388.27","1,394.20","1,384.61","","-0.02%"
"04/05/2024","1,388.85","1,403.85","1,405.09","1,385.85","","-0.94%"
"04/04/2024","1,401.99","1,385.89","1,404.17","1,381.94","","1.53%"
"04/03/2024","1,380.83","1,372.71","1,381.88","1,371.12","","0.88%"
"04/02/2024","1,368.82","1,355.82","1,372.45","1,355.82","","1.99%"
"04/01/2024","1,342.16","1,337.49","1,348.04","1,336.40","","0.71%"
"03/27/2024","1,332.76","1,318.71","1,334.52","1,318.22","","0.76%"
"03/26/2024","1,322.74","1,325.75","1,329.84","1,317.23","","0.06%"
"03/22/2024","1,321.94","1,321.26","1,322.80","1,315.89","","0.60%"
"03/21/2024","1,314.00","1,309.97","1,314.46","1,302.69","","0.15%"
"03/20/2024","1,312.04","1,305.27","1,315.55","1,304.20","","0.30%"
"03/19/2024","1,308.06","1,307.29","1,317.71","1,307.27","","0.39%"
"03/18/2024","1,302.95","1,282.00","1,304.52","1,278.36","","1.33%"
"03/15/2024","1,285.87","1,283.32","1,297.26","1,280.22","","0.18%"
"03/14/2024","1,283.62","1,284.97","1,285.63","1,280.00","","-0.07%"
"03/13/2024","1,284.51","1,277.62","1,285.25","1,277.62","","0.28%"
"03/12/2024","1,280.95","1,300.15","1,300.15","1,279.61","","-1.34%"
"03/11/2024","1,298.29","1,303.06","1,303.06","1,291.40","","-0.05%"
"03/08/2024","1,298.97","1,312.69","1,315.58","1,296.47","","-1.11%"
"03/07/2024","1,313.51","1,306.88","1,315.24","1,306.88","","0.49%"
"03/06/2024","1,307.11","1,301.40","1,316.38","1,300.92","","0.48%"
"03/05/2024","1,300.86","1,286.95","1,307.57","1,286.10","","0.95%"
"03/04/2024","1,288.59","1,284.01","1,295.17","1,280.49","","0.17%"
"03/01/2024","1,286.46","1,274.16","1,289.89","1,268.18","","0.97%"
"02/29/2024","1,274.08","1,285.22","1,288.79","1,274.08","","-0.89%"
"02/28/2024","1,285.47","1,287.00","1,291.12","1,283.53","","-0.08%"
"02/27/2024","1,286.55","1,292.13","1,293.39","1,285.07","","-0.37%"
"02/26/2024","1,291.39","1,290.42","1,297.00","1,285.42","","0.08%"
"02/23/2024","1,290.31","1,279.24","1,290.88","1,269.82","","0.88%"
"02/22/2024","1,279.09","1,266.47","1,281.08","1,266.12","","0.82%"
"02/21/2024","1,268.74","1,249.23","1,268.77","1,249.23","","1.86%"
"02/20/2024","1,245.54","1,222.81","1,245.54","1,222.81","","2.07%"
"02/19/2024","1,220.31","1,238.79","1,238.80","1,215.46","","-2.92%"
"02/16/2024","1,256.97","1,246.72","1,256.97","1,246.05","","0.86%"
"02/15/2024","1,246.31","1,235.98","1,247.89","1,235.98","","0.74%"
"02/14/2024","1,237.18","1,236.32","1,244.69","1,234.66","","0.11%"
"02/13/2024","1,235.86","1,248.18","1,248.18","1,233.60","","-0.99%"
"02/12/2024","1,248.18","1,248.23","1,256.33","1,248.18","","0.00%"
"02/09/2024","1,248.23","1,261.10","1,264.48","1,248.23","","-1.02%"
"02/08/2024","1,261.10","1,279.69","1,281.21","1,261.10","","-1.42%"
"02/07/2024","1,279.26","1,276.92","1,279.26","1,274.07","","0.20%"
"02/06/2024","1,276.77","1,272.40","1,277.63","1,272.40","","0.34%"
"02/05/2024","1,272.44","1,277.17","1,277.76","1,272.44","","-0.42%"
"02/02/2024","1,277.77","1,276.86","1,281.53","1,274.11","","0.01%"
"02/01/2024","1,277.65","1,279.43","1,286.46","1,274.39","","0.09%"
