"Date","Price","Open","High","Low","Vol.","Change %"
"12/20/2024","3,927.74","3,937.47","3,958.63","3,923.26","154.99K","-0.45%"
"12/19/2024","3,945.46","3,911.89","3,954.35","3,899.75","161.08K","0.09%"
"12/18/2024","3,941.89","3,934.54","3,956.14","3,933.97","157.74K","0.51%"
"12/17/2024","3,922.03","3,908.13","3,955.95","3,908.13","160.94K","0.26%"
"12/16/2024","3,911.84","3,930.78","3,938.76","3,901.65","178.51K","-0.54%"
"12/13/2024","3,933.18","4,000.99","4,000.99","3,931.74","230.35K","-2.37%"
"12/12/2024","4,028.50","3,987.15","4,031.74","3,981.35","181.62K","0.99%"
"12/11/2024","3,988.83","3,988.02","4,005.33","3,977.35","177.25K","-0.17%"
"12/10/2024","3,995.64","4,094.05","4,098.38","3,988.97","253.46K","0.73%"
"12/09/2024","3,966.57","3,970.66","3,995.51","3,948.42","175.96K","-0.17%"
"12/06/2024","3,973.14","3,923.90","3,995.12","3,923.90","192.06K","1.31%"
"12/05/2024","3,921.59","3,916.56","3,936.34","3,910.08","138.53K","-0.23%"
"12/04/2024","3,930.56","3,948.13","3,957.36","3,917.75","174.63K","-0.54%"
"12/03/2024","3,951.89","3,946.70","3,963.95","3,922.84","182.50K","0.11%"
"12/02/2024","3,947.63","3,909.70","3,955.13","3,902.17","197.29K","0.79%"
"11/29/2024","3,916.58","3,869.89","3,962.70","3,869.89","187.66K","1.14%"
"11/28/2024","3,872.55","3,904.25","3,908.39","3,866.01","150.12K","-0.88%"
"11/27/2024","3,907.04","3,829.34","3,907.16","3,817.91","174.14K","1.74%"
"11/26/2024","3,840.18","3,836.26","3,875.23","3,833.28","149.89K","-0.21%"
"11/25/2024","3,848.09","3,875.61","3,889.71","3,812.32","190.70K","-0.46%"
"11/22/2024","3,865.70","3,984.24","3,990.26","3,865.70","216.29K","-3.10%"
"11/21/2024","3,989.30","3,979.46","3,999.57","3,966.07","166.13K","0.09%"
"11/20/2024","3,985.77","3,966.12","4,001.08","3,958.34","184.60K","0.22%"
"11/19/2024","3,976.89","3,954.60","3,979.15","3,896.75","242.95K","0.67%"
"11/18/2024","3,950.38","3,982.10","4,034.06","3,931.19","306.78K","-0.46%"
"11/15/2024","3,968.83","4,025.65","4,049.07","3,968.83","247.40K","-1.75%"
"11/14/2024","4,039.62","4,101.22","4,118.17","4,034.94","230.15K","-1.73%"
"11/13/2024","4,110.89","4,059.59","4,121.07","4,059.59","240.48K","0.62%"
"11/12/2024","4,085.74","4,133.35","4,181.71","4,060.79","297.78K","-1.10%"
"11/11/2024","4,131.13","4,066.93","4,132.51","4,048.04","289.59K","0.66%"
"11/08/2024","4,104.05","4,192.08","4,200.91","4,094.16","332.35K","-1.00%"
"11/07/2024","4,145.70","3,987.27","4,146.15","3,984.67","341.44K","3.02%"
"11/06/2024","4,024.28","4,051.29","4,091.70","4,002.50","335.81K","-0.50%"
"11/05/2024","4,044.57","3,937.62","4,046.70","3,925.41","316.86K","2.53%"
"11/04/2024","3,944.76","3,897.71","3,944.76","3,891.21","229.24K","1.41%"
"11/01/2024","3,890.02","3,882.46","3,933.22","3,879.96","307.99K","-0.03%"
"10/31/2024","3,891.04","3,888.42","3,923.90","3,859.11","300.64K","0.04%"
"10/30/2024","3,889.45","3,904.16","3,926.06","3,864.31","219.44K","-0.90%"
"10/29/2024","3,924.65","3,970.01","3,991.31","3,921.58","217.29K","-1.00%"
"10/28/2024","3,964.16","3,953.11","3,964.16","3,917.20","216.16K","0.20%"
"10/25/2024","3,956.42","3,931.32","3,992.89","3,921.94","210.70K","0.70%"
"10/24/2024","3,928.83","3,950.90","3,957.98","3,914.09","174.72K","-1.12%"
"10/23/2024","3,973.21","3,955.32","4,012.18","3,939.10","245.87K","0.39%"
"10/22/2024","3,957.78","3,923.74","3,965.91","3,917.52","223.43K","0.57%"
"10/21/2024","3,935.20","3,946.90","3,979.26","3,896.17","291.19K","0.25%"
"10/18/2024","3,925.23","3,780.31","3,998.21","3,765.16","312.96K","3.62%"
"10/17/2024","3,788.22","3,853.84","3,882.07","3,787.75","212.31K","-1.13%"
"10/16/2024","3,831.59","3,806.14","3,877.75","3,805.09","218.87K","-0.63%"
"10/15/2024","3,855.99","3,942.53","3,967.87","3,855.99","242.49K","-2.66%"
"10/14/2024","3,961.34","3,915.22","3,979.54","3,868.78","307.58K","1.91%"
"10/11/2024","3,887.17","3,969.76","3,978.24","3,847.12","274.10K","-2.77%"
"10/10/2024","3,997.79","3,979.61","4,098.50","3,912.77","395.05K","1.06%"
"10/09/2024","3,955.98","4,168.84","4,197.60","3,942.51","482.27K","-7.05%"
"10/08/2024","4,256.10","4,450.37","4,450.37","4,094.35","589.87K","5.93%"
"09/30/2024","4,017.85","3,846.65","4,038.70","3,796.50","510.22K","8.48%"
"09/27/2024","3,703.68","3,617.92","3,708.50","3,596.58","265.49K","4.47%"
"09/26/2024","3,545.32","3,399.32","3,545.32","3,391.68","243.13K","4.23%"
"09/25/2024","3,401.53","3,403.70","3,465.49","3,393.44","241.56K","1.48%"
"09/24/2024","3,351.91","3,244.65","3,351.97","3,222.49","204.07K","4.33%"
"09/23/2024","3,212.76","3,200.87","3,230.16","3,198.02","95.35K","0.37%"
"09/20/2024","3,201.05","3,192.43","3,207.99","3,173.22","118.06K","0.16%"
"09/19/2024","3,196.04","3,178.40","3,213.84","3,149.79","125.44K","0.79%"
"09/18/2024","3,171.01","3,158.82","3,179.90","3,145.79","84.72K","0.37%"
"09/13/2024","3,159.25","3,174.03","3,188.91","3,159.25","88.34K","-0.42%"
"09/12/2024","3,172.47","3,189.43","3,201.55","3,171.88","92.87K","-0.43%"
"09/11/2024","3,186.13","3,187.05","3,197.34","3,174.03","102.48K","-0.30%"
"09/10/2024","3,195.76","3,193.46","3,205.10","3,171.79","97.29K","0.09%"
"09/09/2024","3,192.95","3,214.80","3,222.93","3,180.93","108.67K","-1.19%"
"09/06/2024","3,231.35","3,261.15","3,274.81","3,231.07","88.40K","-0.81%"
"09/05/2024","3,257.76","3,252.96","3,266.88","3,247.17","97.11K","0.17%"
"09/04/2024","3,252.16","3,253.90","3,272.99","3,249.98","104.83K","-0.65%"
"09/03/2024","3,273.43","3,261.74","3,281.59","3,261.19","122.90K","0.26%"
"09/02/2024","3,265.01","3,307.54","3,307.76","3,264.76","147.61K","-1.70%"
"08/30/2024","3,321.43","3,273.75","3,351.63","3,273.65","188.70K","1.33%"
"08/29/2024","3,277.68","3,273.54","3,290.79","3,269.53","130.70K","-0.27%"
"08/28/2024","3,286.50","3,298.91","3,305.35","3,274.59","92.70K","-0.57%"
"08/27/2024","3,305.33","3,315.69","3,320.57","3,299.56","95.81K","-0.57%"
"08/26/2024","3,324.22","3,330.72","3,336.53","3,311.57","93.99K","-0.09%"
"08/23/2024","3,327.19","3,305.93","3,336.24","3,305.64","89.53K","0.42%"
"08/22/2024","3,313.14","3,322.87","3,327.70","3,305.25","100.37K","-0.26%"
"08/21/2024","3,321.64","3,322.91","3,339.44","3,307.99","89.96K","-0.33%"
"08/20/2024","3,332.70","3,361.64","3,362.33","3,321.64","101.67K","-0.72%"
"08/19/2024","3,356.97","3,344.26","3,375.96","3,343.71","105.57K","0.34%"
"08/16/2024","3,345.63","3,342.03","3,356.91","3,335.62","96.52K","0.11%"
"08/15/2024","3,341.95","3,301.45","3,356.76","3,297.97","104.77K","0.99%"
"08/14/2024","3,309.24","3,332.79","3,332.79","3,309.10","78.74K","-0.75%"
"08/13/2024","3,334.39","3,328.01","3,335.01","3,310.19","84.49K","0.26%"
"08/12/2024","3,325.86","3,327.56","3,338.08","3,319.89","79.94K","-0.17%"
"08/09/2024","3,331.63","3,358.13","3,366.67","3,331.63","91.51K","-0.34%"
"08/08/2024","3,342.94","3,332.43","3,364.79","3,320.84","92.50K","0.04%"
"08/07/2024","3,341.49","3,338.59","3,362.38","3,329.97","95.08K","-0.04%"
"08/06/2024","3,342.98","3,367.35","3,376.80","3,318.63","119.34K","-0.01%"
"08/05/2024","3,343.32","3,362.11","3,409.03","3,343.32","142.81K","-1.21%"
"08/02/2024","3,384.39","3,393.92","3,419.10","3,380.96","116.62K","-1.02%"
"08/01/2024","3,419.27","3,443.14","3,448.34","3,419.19","136.32K","-0.66%"
"07/31/2024","3,442.08","3,364.03","3,445.00","3,364.03","171.96K","2.16%"
"07/30/2024","3,369.38","3,380.69","3,380.69","3,352.80","104.95K","-0.63%"
"07/29/2024","3,390.74","3,404.37","3,408.50","3,388.84","109.79K","-0.54%"
"07/26/2024","3,409.29","3,403.71","3,420.82","3,388.66","124.20K","0.29%"
"07/25/2024","3,399.27","3,404.61","3,415.86","3,383.80","131.02K","-0.55%"
