"Date","Price","Open","High","Low","Change %"
"12/20/2024","11.230","11.230","11.230","11.230","0.00%"
"12/19/2024","11.230","11.041","11.249","11.041","1.71%"
"12/18/2024","11.041","11.055","11.088","11.020","-0.31%"
"12/17/2024","11.075","11.075","11.075","11.075","2.05%"
"12/16/2024","10.852","10.852","10.852","10.852","0.47%"
"12/13/2024","10.801","10.801","10.801","10.801","-1.78%"
"12/12/2024","10.997","10.700","10.997","10.680","2.31%"
"12/11/2024","10.749","10.667","10.749","10.632","0.27%"
"12/10/2024","10.720","10.677","10.740","10.677","0.80%"
"12/09/2024","10.635","10.480","10.635","10.480","1.19%"
"12/06/2024","10.510","10.436","10.510","10.431","0.00%"
"12/05/2024","10.510","10.466","10.529","10.465","0.00%"
"12/04/2024","10.510","10.600","10.600","10.460","-0.10%"
"12/03/2024","10.520","10.484","10.545","10.484","-0.09%"
"12/02/2024","10.530","10.564","10.571","10.500","-0.34%"
"11/29/2024","10.566","10.570","10.590","10.566","-0.18%"
"11/28/2024","10.585","10.500","10.585","10.500","1.09%"
"11/27/2024","10.471","10.439","10.471","10.430","-0.03%"
"11/26/2024","10.474","10.403","10.486","10.403","0.52%"
"11/25/2024","10.420","10.210","10.420","10.210","0.77%"
"11/22/2024","10.340","10.180","10.340","10.180","2.00%"
"11/21/2024","10.137","10.200","10.200","10.137","-1.10%"
"11/20/2024","10.250","10.357","10.357","10.250","-1.16%"
"11/19/2024","10.370","10.360","10.380","10.350","-0.51%"
"11/18/2024","10.423","10.474","10.474","10.423","0.05%"
"11/15/2024","10.418","10.460","10.460","10.372","-0.10%"
"11/14/2024","10.428","10.450","10.450","10.370","0.27%"
"11/13/2024","10.400","10.390","10.479","10.375","-0.29%"
"11/12/2024","10.430","10.270","10.430","10.260","1.08%"
"11/08/2024","10.319","10.250","10.319","10.170","-0.97%"
"11/07/2024","10.420","10.630","10.630","10.420","-2.70%"
"11/06/2024","10.709","10.865","10.865","10.698","-0.52%"
"11/05/2024","10.765","10.720","10.765","10.700","0.80%"
"11/01/2024","10.680","10.580","10.680","10.580","0.52%"
"10/31/2024","10.625","10.613","10.625","10.613","0.62%"
"10/30/2024","10.560","10.473","10.583","10.473","-0.09%"
"10/29/2024","10.570","10.681","10.681","10.570","-1.04%"
"10/28/2024","10.681","10.649","10.681","10.649","1.05%"
"10/27/2024","10.570","10.570","10.570","10.570","0.00%"
"10/26/2024","10.570","10.570","10.570","10.570","0.00%"
"10/25/2024","10.570","10.465","10.570","10.465","1.00%"
"10/24/2024","10.465","10.550","10.550","10.402","-0.81%"
"10/23/2024","10.550","10.343","10.550","10.343","2.00%"
"10/22/2024","10.343","10.290","10.343","10.290","0.52%"
"10/21/2024","10.290","10.195","10.301","10.195","0.93%"
"10/20/2024","10.195","10.195","10.195","10.195","0.00%"
"10/19/2024","10.195","10.195","10.195","10.195","0.00%"
"10/18/2024","10.195","10.140","10.195","10.125","0.54%"
"10/17/2024","10.140","10.140","10.140","10.140","0.85%"
"10/16/2024","10.055","10.055","10.055","10.055","0.00%"
"10/15/2024","10.055","10.051","10.055","10.051","-0.10%"
"10/11/2024","10.065","10.065","10.065","10.065","0.00%"
"10/10/2024","10.065","10.065","10.065","10.065","1.16%"
"10/09/2024","9.950","9.950","9.950","9.950","0.00%"
"10/08/2024","9.950","9.986","9.986","9.890","-0.36%"
"10/07/2024","9.986","9.986","9.986","9.986","1.18%"
"10/04/2024","9.870","9.870","9.870","9.870","0.00%"
"10/03/2024","9.870","9.860","9.870","9.860","0.62%"
"10/02/2024","9.809","9.809","9.809","9.809","0.00%"
"10/01/2024","9.809","9.750","9.809","9.750","0.71%"
"09/30/2024","9.740","9.740","9.740","9.720","0.00%"
"09/29/2024","9.740","9.740","9.740","9.740","0.00%"
"09/28/2024","9.740","9.740","9.740","9.740","0.00%"
"09/27/2024","9.740","9.761","9.761","9.739","-0.22%"
"09/26/2024","9.761","9.865","9.865","9.761","0.89%"
"09/25/2024","9.675","9.675","9.675","9.675","0.00%"
"09/24/2024","9.675","9.675","9.675","9.675","0.29%"
"09/23/2024","9.647","9.647","9.647","9.647","0.00%"
"09/20/2024","9.647","9.570","9.647","9.570","0.80%"
"09/19/2024","9.570","9.568","9.574","9.568","0.02%"
"09/18/2024","9.568","9.568","9.568","9.568","0.19%"
"09/17/2024","9.550","9.564","9.600","9.550","-0.15%"
"09/16/2024","9.564","9.577","9.577","9.564","-0.14%"
"09/15/2024","9.577","9.577","9.577","9.577","0.00%"
"09/14/2024","9.577","9.577","9.577","9.577","0.00%"
"09/13/2024","9.577","9.658","9.658","9.577","-0.84%"
"09/12/2024","9.658","9.620","9.658","9.620","0.40%"
"09/11/2024","9.620","9.660","9.660","9.620","-0.41%"
"09/10/2024","9.660","9.617","9.662","9.617","0.45%"
"09/09/2024","9.617","9.811","9.811","9.613","-1.98%"
"09/08/2024","9.811","9.811","9.811","9.811","0.00%"
"09/07/2024","9.811","9.811","9.811","9.811","0.00%"
"09/06/2024","9.811","9.846","9.846","9.811","-1.26%"
"09/05/2024","9.936","9.960","9.960","9.920","-0.24%"
"09/04/2024","9.960","9.911","9.987","9.911","0.49%"
"09/03/2024","9.911","9.886","9.911","9.800","0.25%"
"09/02/2024","9.886","9.840","9.886","9.840","0.47%"
"09/01/2024","9.840","9.840","9.840","9.840","0.00%"
"08/31/2024","9.840","9.840","9.840","9.840","0.00%"
