"Date","Price","Open","High","Low","Vol.","Change %"
"03/05/2019","6.7060","6.7065","6.7098","6.6968","","0.02%"
"03/04/2019","6.7045","6.7061","6.7080","6.6856","","0.00%"
"03/01/2019","6.7048","6.6942","6.7103","6.6934","","0.20%"
"02/28/2019","6.6912","6.6872","6.6950","6.6779","","0.13%"
"02/27/2019","6.6822","6.6903","6.6960","6.6751","","-0.24%"
"02/26/2019","6.6980","6.6896","6.7062","6.6885","","0.20%"
"02/25/2019","6.6844","6.7142","6.7142","6.6728","","-0.40%"
"02/22/2019","6.7112","6.7287","6.7351","6.7126","","-0.12%"
"02/21/2019","6.7195","6.7200","6.7273","6.6901","","0.02%"
"02/20/2019","6.7180","6.7344","6.7393","6.7135","","-0.56%"
"02/19/2019","6.7560","6.7717","6.7823","6.7570","","-0.14%"
"02/18/2019","6.7655","6.7728","6.7728","6.7529","","-0.04%"
"02/15/2019","6.7680","6.7722","6.7825","6.7655","","-0.05%"
"02/14/2019","6.7711","6.7688","6.7796","6.7596","","0.17%"
"02/13/2019","6.7598","6.7595","6.7671","6.7511","","-0.19%"
"02/12/2019","6.7726","6.7921","6.7950","6.7675","","-0.27%"
"02/11/2019","6.7907","6.7444","6.7933","6.7444","","0.71%"
"02/08/2019","6.7426","6.7426","6.7426","6.7426","","0.00%"
"02/07/2019","6.7426","6.7426","6.7426","6.7426","","0.00%"
"02/06/2019","6.7426","6.7426","6.7426","6.7426","","0.00%"
"02/05/2019","6.7426","6.7426","6.7426","6.7426","","0.00%"
"02/04/2019","6.7426","6.7426","6.7426","6.7426","","0.00%"
"02/01/2019","6.7426","6.7008","6.7460","6.7008","","0.70%"
"01/31/2019","6.6958","6.6968","6.7140","6.6915","","-0.23%"
"01/30/2019","6.7115","6.7329","6.7329","6.7049","","-0.28%"
"01/29/2019","6.7304","6.7445","6.7544","6.7290","","-0.20%"
"01/28/2019","6.7437","6.7402","6.7464","6.7212","","-0.02%"
"01/25/2019","6.7448","6.7910","6.7918","6.7470","","-0.57%"
"01/24/2019","6.7835","6.7782","6.7993","6.7757","","-0.09%"
"01/23/2019","6.7897","6.8046","6.8050","6.7786","","-0.26%"
"01/22/2019","6.8072","6.7928","6.8117","6.7907","","0.21%"
"01/21/2019","6.7930","6.7919","6.8008","6.7826","","0.24%"
"01/18/2019","6.7765","6.7716","6.7827","6.7676","","0.04%"
"01/17/2019","6.7735","6.7465","6.7791","6.7455","","0.30%"
"01/16/2019","6.7532","6.7713","6.7794","6.7518","","-0.09%"
"01/15/2019","6.7595","6.7475","6.7627","6.7393","","-0.11%"
"01/14/2019","6.7668","6.7461","6.7713","6.7350","","0.11%"
"01/11/2019","6.7596","6.7910","6.7911","6.7363","","-0.41%"
"01/10/2019","6.7875","6.8166","6.8234","6.7726","","-0.36%"
"01/09/2019","6.8117","6.8442","6.8446","6.8165","","-0.59%"
"01/08/2019","6.8519","6.8442","6.8618","6.8432","","0.03%"
"01/07/2019","6.8501","6.8508","6.8534","6.8434","","-0.24%"
"01/04/2019","6.8663","6.8673","6.8718","6.8613","","-0.07%"
"01/03/2019","6.8708","6.8630","6.8832","6.8630","","0.16%"
"01/02/2019","6.8597","6.8615","6.8677","6.8486","","-0.23%"
"01/01/2019","6.8755","6.8755","6.8755","6.8755","","0.00%"
"12/31/2018","6.8755","6.8755","6.8755","6.8755","","0.00%"
"12/28/2018","6.8755","6.8636","6.8788","6.8473","","0.15%"
"12/27/2018","6.8649","6.8890","6.8955","6.8632","","-0.28%"
"12/26/2018","6.8844","6.8879","6.8924","6.8761","","-0.02%"
"12/25/2018","6.8859","6.8975","6.8984","6.8762","","-0.17%"
"12/24/2018","6.8978","6.9090","6.9123","6.8943","","-0.10%"
"12/21/2018","6.9048","6.8812","6.9072","6.8812","","0.31%"
"12/20/2018","6.8834","6.9053","6.9144","6.8831","","-0.12%"
"12/19/2018","6.8918","6.8950","6.8990","6.8875","","-0.03%"
"12/18/2018","6.8939","6.8925","6.9014","6.8877","","-0.03%"
"12/17/2018","6.8962","6.9014","6.9031","6.8935","","-0.13%"
"12/14/2018","6.9050","6.8879","6.9077","6.8852","","0.37%"
"12/13/2018","6.8798","6.8779","6.8847","6.8631","","0.03%"
"12/12/2018","6.8778","6.8855","6.8940","6.8755","","-0.28%"
"12/11/2018","6.8968","6.9158","6.9159","6.8926","","-0.16%"
"12/10/2018","6.9077","6.8889","6.9150","6.8826","","0.50%"
"12/07/2018","6.8733","6.8815","6.8905","6.8670","","-0.12%"
"12/06/2018","6.8816","6.8568","6.8981","6.8568","","0.39%"
"12/05/2018","6.8546","6.8525","6.8697","6.8455","","0.30%"
"12/04/2018","6.8343","6.8815","6.8896","6.8315","","-0.66%"
"12/03/2018","6.8798","6.9250","6.9340","6.8817","","-1.09%"
"11/30/2018","6.9558","6.9470","6.9605","6.9408","","0.20%"
"11/29/2018","6.9419","6.9444","6.9478","6.9357","","-0.17%"
"11/28/2018","6.9534","6.9515","6.9576","6.9502","","0.05%"
"11/27/2018","6.9498","6.9493","6.9544","6.9435","","0.15%"
"11/26/2018","6.9397","6.9460","6.9476","6.9334","","-0.12%"
"11/23/2018","6.9477","6.9330","6.9500","6.9326","","0.25%"
"11/22/2018","6.9303","6.9328","6.9377","6.9226","","0.08%"
"11/21/2018","6.9248","6.9420","6.9506","6.9270","","-0.29%"
"11/20/2018","6.9448","6.9440","6.9470","6.9367","","0.07%"
"11/19/2018","6.9398","6.9346","6.9457","6.9344","","0.04%"
"11/16/2018","6.9367","6.9393","6.9522","6.9296","","-0.02%"
"11/15/2018","6.9380","6.9435","6.9470","6.9323","","-0.17%"
"11/14/2018","6.9500","6.9505","6.9553","6.9466","","-0.07%"
"11/13/2018","6.9546","6.9650","6.9700","6.9496","","-0.10%"
"11/12/2018","6.9618","6.9517","6.9696","6.9481","","0.09%"
"11/09/2018","6.9553","6.9387","6.9577","6.9387","","0.34%"
"11/08/2018","6.9318","6.9240","6.9372","6.9240","","0.21%"
"11/07/2018","6.9174","6.9265","6.9417","6.9132","","0.00%"
"11/06/2018","6.9172","6.9259","6.9291","6.9123","","-0.11%"
"11/05/2018","6.9249","6.8907","6.9306","6.8907","","0.52%"
"11/02/2018","6.8894","6.9125","6.9327","6.8691","","-0.45%"
"11/01/2018","6.9205","6.9680","6.9702","6.9225","","-0.76%"
"10/31/2018","6.9737","6.9672","6.9774","6.9625","","0.11%"
"10/30/2018","6.9663","6.9620","6.9719","6.9590","","0.08%"
"10/29/2018","6.9605","6.9417","6.9640","6.9409","","0.26%"
"10/26/2018","6.9425","6.9550","6.9648","6.9359","","-0.07%"
"10/25/2018","6.9477","6.9446","6.9531","6.9416","","0.08%"
"10/24/2018","6.9420","6.9395","6.9449","6.9355","","0.07%"
"10/23/2018","6.9373","6.9445","6.9446","6.9356","","-0.11%"
"10/22/2018","6.9446","6.9328","6.9477","6.9298","","0.22%"
"10/19/2018","6.9291","6.9418","6.9429","6.9274","","-0.11%"
"10/18/2018","6.9367","6.9349","6.9424","6.9336","","0.15%"
"10/17/2018","6.9263","6.9110","6.9297","6.9109","","0.23%"
"10/16/2018","6.9102","6.9160","6.9267","6.9091","","-0.04%"
"10/15/2018","6.9131","6.9225","6.9311","6.9144","","-0.07%"
"10/12/2018","6.9182","6.8899","6.9296","6.8895","","0.44%"
"10/11/2018","6.8880","6.9243","6.9340","6.8899","","-0.50%"
"10/10/2018","6.9224","6.9228","6.9268","6.9156","","0.01%"
"10/09/2018","6.9217","6.9309","6.9309","6.9092","","-0.10%"
"10/08/2018","6.9289","6.9039","6.9338","6.8938","","0.89%"
"10/05/2018","6.8680","6.8680","6.8680","6.8680","","0.00%"
"10/04/2018","6.8680","6.8680","6.8680","6.8680","","0.00%"
"10/03/2018","6.8680","6.8680","6.8680","6.8680","","0.00%"
"10/02/2018","6.8680","6.8680","6.8680","6.8680","","0.00%"
"10/01/2018","6.8680","6.8680","6.8680","6.8680","","0.00%"
"09/28/2018","6.8680","6.8904","6.8920","6.8683","","-0.29%"
"09/27/2018","6.8880","6.8797","6.8927","6.8686","","0.17%"
"09/26/2018","6.8763","6.8739","6.8806","6.8693","","0.19%"
"09/25/2018","6.8632","6.8599","6.8825","6.8582","","0.11%"
"09/24/2018","6.8559","6.8559","6.8559","6.8559","","0.00%"
"09/21/2018","6.8559","6.8373","6.8625","6.8334","","0.15%"
"09/20/2018","6.8455","6.8509","6.8585","6.8403","","-0.02%"
"09/19/2018","6.8466","6.8655","6.8672","6.8462","","-0.18%"
"09/18/2018","6.8591","6.8570","6.8791","6.8551","","0.07%"
"09/17/2018","6.8540","6.8687","6.8761","6.8557","","-0.19%"
"09/14/2018","6.8673","6.8453","6.8691","6.8445","","0.39%"
"09/13/2018","6.8407","6.8343","6.8510","6.8280","","-0.24%"
"09/12/2018","6.8574","6.8730","6.8801","6.8605","","-0.19%"
"09/11/2018","6.8704","6.8668","6.8786","6.8559","","0.23%"
"09/10/2018","6.8545","6.8515","6.8669","6.8476","","0.18%"
"09/07/2018","6.8419","6.8317","6.8518","6.8261","","0.14%"
"09/06/2018","6.8322","6.8280","6.8401","6.8215","","0.08%"
"09/05/2018","6.8270","6.8302","6.8445","6.8274","","-0.23%"
"09/04/2018","6.8427","6.8243","6.8449","6.8065","","0.33%"
"09/03/2018","6.8200","6.8426","6.8448","6.8154","","-0.15%"
