Date,Close,Open,High,Low,Volume,Change%
2024-05-15,"57,454.65","57,284.92","58,135.03","57,283.06",174.21M,0.39%
2024-05-14,"57,231.74","57,890.03","57,896.18","57,127.46",225.45M,-0.87%
2024-05-13,"57,731.12","57,735.01","58,169.69","57,664.13",121.76M,0.02%
2024-05-10,"57,718.04","57,836.59","58,090.25","57,627.96",215.42M,-0.22%
2024-05-09,"57,846.08","57,118.14","58,063.08","57,001.53",188.27M,1.34%
2024-05-08,"57,081.00","57,055.52","57,249.77","56,661.76",263.55M,-0.05%
2024-05-07,"57,108.32","57,376.07","57,445.99","56,844.03",297.80M,-0.30%
2024-05-06,"57,282.95","57,204.53","57,559.09","57,127.03",174.10M,0.26%
2024-05-03,"57,135.26","56,706.23","57,258.41","56,668.74",175.06M,0.81%
2024-05-02,"56,677.05","56,766.40","57,021.78","56,607.30",249.95M,-0.09%
2024-04-30,"56,727.98","57,835.50","57,835.50","56,670.53",307.13M,-1.90%
2024-04-29,"57,827.86","57,890.49","58,110.37","57,512.60",222.98M,-0.01%
2024-04-26,"57,833.85","57,072.96","58,002.17","56,870.17",156.98M,1.34%
2024-04-25,"57,071.78","56,619.09","57,282.33","56,207.45",264.90M,1.08%
2024-04-24,"56,463.99","56,622.16","56,827.02","56,188.89",254.69M,-0.30%
2024-04-23,"56,633.75","56,564.58","56,906.80","56,300.36",204.29M,0.14%
2024-04-22,"56,551.90","55,852.28","56,615.88","55,771.55",183.16M,1.23%
2024-04-19,"55,862.85","55,811.19","56,036.72","55,579.69",138.62M,0.22%
2024-04-18,"55,739.43","55,597.79","55,941.62","55,585.82",208.67M,0.58%
2024-04-17,"55,415.69","55,788.74","56,090.32","55,383.25",244.26M,-0.68%
2024-04-16,"55,797.25","56,009.73","56,148.00","55,626.75",225.86M,-0.33%
2024-04-15,"55,984.00","56,536.47","56,709.12","55,924.10",170.65M,-1.03%
2024-04-12,"56,565.92","56,918.48","57,272.70","56,497.88",147.84M,-0.47%
2024-04-11,"56,830.32","56,696.32","56,876.65","56,485.96",200.97M,0.34%
2024-04-10,"56,636.54","57,541.86","57,541.86","56,374.63",210.38M,-1.62%
2024-04-09,"57,571.15","58,010.37","58,298.77","57,492.06",202.21M,-0.72%
2024-04-08,"57,989.94","58,021.66","58,192.32","57,749.44",154.64M,-0.18%
2024-04-05,"58,092.44","57,805.19","58,227.84","57,678.61",212.25M,0.36%
2024-04-04,"57,882.76","57,539.47","58,219.50","57,514.18",184.74M,0.66%
2024-04-03,"57,503.39","57,547.19","58,086.42","57,300.11",189.29M,-0.14%
2024-04-02,"57,581.81","57,593.62","57,830.88","57,235.59",180.75M,-0.12%
2024-04-01,"57,653.23","57,423.51","57,726.82","57,291.95",165.03M,0.50%
2024-03-27,"57,369.01","57,182.86","57,599.08","57,007.55",114.25M,0.28%
2024-03-26,"57,209.70","56,634.85","57,422.25","56,435.27",125.01M,1.16%
2024-03-25,"56,552.54","56,565.11","56,820.30","56,311.99",89.28M,-0.10%
2024-03-22,"56,610.54","56,676.82","56,805.66","56,517.40",170.06M,-0.08%
2024-03-21,"56,657.44","56,715.25","57,015.82","56,544.05",197.84M,0.07%
2024-03-20,"56,618.01","55,543.70","56,921.96","55,416.19",172.30M,1.93%
2024-03-19,"55,548.07","56,137.15","56,137.15","55,494.10",194.97M,-1.21%
2024-03-15,"56,228.40","56,163.26","56,575.51","55,855.16",935.20M,0.30%
2024-03-14,"56,059.26","55,838.32","56,427.43","55,838.32",226.72M,0.38%
2024-03-13,"55,848.72","54,902.31","55,881.67","54,853.52",205.03M,1.73%
2024-03-12,"54,898.95","55,145.29","55,199.60","54,713.48",203.21M,-0.32%
2024-03-11,"55,076.12","54,876.61","55,373.86","54,752.41",190.19M,0.26%
2024-03-08,"54,935.99","55,134.63","55,313.86","54,890.26",134.73M,-0.21%
2024-03-07,"55,049.49","55,305.71","55,494.12","54,978.64",168.37M,-0.43%
2024-03-06,"55,284.51","55,464.05","55,757.23","55,217.91",163.41M,-0.35%
2024-03-05,"55,476.25","55,450.03","55,647.31","55,104.62",177.40M,0.02%
2024-03-04,"55,462.49","55,451.05","55,852.78","55,411.09",147.75M,-0.13%
2024-03-01,"55,536.32","55,396.30","55,984.87","55,184.85",152.95M,0.22%
2024-02-29,"55,414.00","55,375.19","55,719.90","55,111.00",506.67M,0.11%
2024-02-28,"55,350.61","56,233.83","56,268.98","55,085.80",208.76M,-1.58%
2024-02-27,"56,241.03","56,192.97","56,399.07","55,915.87",217.70M,0.08%
2024-02-26,"56,194.72","56,649.42","56,649.42","56,035.75",214.21M,-0.82%
2024-02-23,"56,659.80","57,187.20","57,205.83","56,432.61",216.27M,-0.86%
2024-02-22,"57,148.73","57,024.26","57,407.39","56,773.55",207.94M,0.22%
2024-02-21,"57,021.03","57,257.08","57,269.13","56,782.81",197.67M,-0.36%
2024-02-20,"57,227.67","57,250.20","57,602.21","57,119.36",233.61M,-0.46%
2024-02-19,"57,490.05","57,205.06","57,567.39","56,804.67",34.69M,0.63%
2024-02-16,"57,132.11","57,224.21","57,421.97","56,987.42",158.97M,-0.21%
2024-02-15,"57,251.89","57,216.58","57,612.70","57,160.60",212.86M,0.01%
2024-02-14,"57,248.47","56,872.38","57,318.62","56,872.38",202.36M,0.60%
2024-02-13,"56,906.99","57,277.79","57,382.48","56,812.64",168.14M,-0.89%
2024-02-12,"57,418.55","57,339.97","57,802.24","57,294.72",173.54M,0.16%
2024-02-09,"57,327.50","57,832.43","57,908.34","57,287.34",130.50M,-0.75%
2024-02-08,"57,762.44","58,856.23","58,856.23","57,700.60",251.85M,-1.62%
2024-02-07,"58,711.87","58,625.93","59,020.55","58,382.76",182.57M,0.06%
2024-02-06,"58,679.58","58,271.75","59,015.40","57,782.70",265.55M,0.78%
2024-02-02,"58,226.77","58,012.88","58,273.17","57,744.34",166.98M,0.69%
2024-02-01,"57,828.08","57,367.28","58,221.17","57,367.28",178.93M,0.79%
2024-01-31,"57,372.76","57,449.59","57,829.01","57,051.88",232.74M,-0.29%
2024-01-30,"57,537.14","57,151.18","57,612.01","56,711.94",265.27M,0.63%
2024-01-29,"57,175.73","56,813.73","57,229.32","56,806.23",214.25M,0.56%
2024-01-26,"56,855.88","56,321.38","57,164.08","56,178.71",209.37M,1.24%
2024-01-25,"56,160.07","55,408.32","56,391.46","54,968.56",292.61M,1.34%
2024-01-24,"55,419.55","55,564.10","55,908.15","55,273.77",241.52M,-0.15%
2024-01-23,"55,502.90","54,751.66","55,578.55","54,751.66",172.48M,1.43%
2024-01-22,"54,723.06","55,418.10","55,434.15","54,629.19",185.28M,-1.31%
2024-01-19,"55,452.10","54,728.14","55,488.80","54,499.43",213.23M,1.36%
2024-01-18,"54,707.89","54,690.58","54,823.04","54,346.58",206.06M,-0.01%
2024-01-17,"54,711.69","55,147.94","55,147.94","54,367.17",265.47M,-0.75%
2024-01-16,"55,124.58","55,504.07","55,641.71","55,073.84",222.23M,-0.68%
2024-01-15,"55,501.11","55,654.39","55,671.98","55,435.75",17.54M,-0.19%
2024-01-12,"55,607.07","55,463.32","55,898.44","55,461.23",168.91M,0.30%
2024-01-11,"55,438.75","55,313.93","55,612.30","55,155.84",169.54M,0.22%
2024-01-10,"55,318.67","55,104.84","55,535.15","55,029.48",199.39M,0.39%
2024-01-09,"55,105.58","56,233.15","56,233.15","55,073.35",179.71M,-1.90%
2024-01-08,"56,175.67","56,227.93","56,301.52","55,908.18",129.02M,-0.03%
2024-01-05,"56,192.78","55,420.10","56,246.22","55,388.72",117.23M,1.42%
2024-01-04,"55,406.96","55,732.95","55,893.29","55,203.99",98.38M,-0.57%
2024-01-03,"55,726.64","56,996.27","56,996.27","55,634.01",98.42M,-2.20%
2024-01-02,"56,980.44","57,456.81","57,456.81","56,593.51",70.72M,-0.71%
2024-01-01,"57,386.25","57,475.39","57,522.95","57,178.47",66.55M,0.00%
2023-12-29,"57,386.25","57,475.39","57,522.95","57,178.47",66.55M,-0.14%
2023-12-28,"57,464.42","57,577.84","57,806.42","57,218.58",56.30M,-0.16%
2023-12-27,"57,554.47","57,647.50","57,914.05","57,480.79",76.01M,-0.33%
2023-12-26,"57,745.79","57,356.31","57,974.92","57,335.70",51.39M,0.75%
2023-12-25,"57,313.47","57,603.17","57,694.85","57,225.17",93.65M,0.00%
2023-12-22,"57,313.47","57,603.17","57,694.85","57,225.17",93.65M,-0.30%
2023-12-21,"57,487.70","56,998.77","57,599.91","56,998.77",109.61M,1.02%
2023-12-20,"56,909.37","57,689.35","57,826.89","56,811.44",206.22M,-1.36%
2023-12-19,"57,694.34","57,737.41","58,338.32","57,374.39",218.94M,-0.07%
2023-12-18,"57,732.81","57,074.21","57,910.55","56,772.14",183.22M,1.06%
2023-12-15,"57,130.08","57,065.25","57,502.12","56,723.24",601.09M,0.16%
2023-12-14,"57,036.42","55,346.47","57,077.52","55,346.47",313.19M,3.39%
2023-12-13,"55,167.86","54,266.63","55,250.08","53,933.30",258.66M,1.34%
2023-12-11,"54,439.12","54,438.22","54,604.08","54,143.75",191.41M,0.08%
2023-12-08,"54,393.01","54,340.09","54,574.11","54,042.48",192.87M,-0.12%
2023-12-07,"54,456.78","54,012.81","54,509.40","53,970.45",208.63M,0.66%
2023-12-06,"54,100.37","54,106.43","54,446.88","54,017.06",227.01M,-0.04%
2023-12-05,"54,120.91","54,094.32","54,163.83","53,400.76",250.34M,0.12%
2023-12-04,"54,053.63","53,924.38","54,223.02","53,764.28",227.44M,0.28%
2023-12-01,"53,901.43","53,955.79","54,088.84","53,652.56",183.70M,-0.29%
2023-11-30,"54,060.01","52,830.94","54,165.81","52,683.38",793.44M,2.40%
2023-11-29,"52,792.81","52,284.33","52,879.43","52,253.59",198.42M,0.83%
2023-11-28,"52,359.00","52,184.12","52,623.42","52,172.56",197.16M,0.27%
2023-11-27,"52,220.49","52,919.82","52,919.82","52,132.41",199.74M,-1.36%
2023-11-24,"52,938.42","52,967.48","53,180.46","52,568.54",96.36M,-0.23%
2023-11-23,"53,059.54","52,803.29","53,108.76","52,738.19",37.64M,0.74%
2023-11-22,"52,670.01","52,560.13","52,862.57","52,526.48",147.62M,0.32%
2023-11-21,"52,504.29","52,467.00","52,701.13","51,986.84",184.12M,-0.34%
2023-11-17,"52,685.10","52,471.74","52,832.02","52,452.46",141.13M,0.41%
2023-11-16,"52,469.36","52,686.94","52,720.85","52,310.06",184.82M,-0.62%
2023-11-15,"52,796.47","52,454.44","52,916.83","52,454.44",243.86M,0.54%
2023-11-14,"52,511.37","51,149.16","52,571.86","51,149.16",216.41M,2.78%
2023-11-13,"51,090.91","51,216.27","51,336.50","51,046.70",169.83M,-0.33%
2023-11-10,"51,258.24","51,013.69","51,329.47","50,977.23",163.80M,0.37%
2023-11-09,"51,071.03","50,977.92","51,241.35","50,812.14",200.70M,0.11%
2023-11-08,"51,016.30","51,279.78","51,531.83","50,874.21",144.88M,-0.38%
2023-11-07,"51,209.85","51,487.69","51,710.26","50,941.05",244.23M,-0.82%
2023-11-06,"51,633.63","51,127.32","52,181.65","51,127.32",233.80M,0.72%
2023-11-03,"51,266.73","50,654.11","51,926.51","50,249.03",235.38M,2.97%
2023-11-01,"49,787.84","49,051.92","49,899.42","48,976.86",164.93M,1.48%
2023-10-31,"49,061.88","49,259.00","49,262.18","48,807.35",302.06M,-0.44%
2023-10-30,"49,277.36","48,963.47","49,465.89","48,963.47",190.86M,0.62%
2023-10-27,"48,973.85","49,156.50","49,609.33","48,887.62",231.12M,-0.41%
2023-10-26,"49,173.43","48,735.82","49,323.54","48,626.77",195.35M,0.83%
2023-10-25,"48,766.33","48,252.47","48,816.55","48,228.96",181.75M,1.01%
2023-10-24,"48,278.80","48,304.40","48,563.07","48,204.81",158.36M,0.17%
2023-10-23,"48,197.88","48,290.33","48,367.76","47,765.06",160.98M,-0.16%
2023-10-20,"48,275.91","48,809.12","48,886.99","48,226.48",214.76M,-1.08%
2023-10-19,"48,804.61","49,257.05","49,314.96","48,756.97",254.33M,-0.95%
2023-10-18,"49,274.78","49,543.90","49,670.65","49,011.38",339.28M,-0.79%
2023-10-17,"49,666.01","49,733.54","49,874.24","49,507.61",192.51M,-0.32%
2023-10-16,"49,823.08","49,402.33","50,004.83","49,377.83",131.15M,0.90%
2023-10-13,"49,379.58","49,769.89","49,819.97","49,185.77",211.55M,-0.73%
2023-10-12,"49,745.16","50,156.92","50,161.78","49,503.63",231.17M,-1.19%
2023-10-11,"50,344.74","50,293.37","50,416.72","50,109.02",229.69M,0.11%
2023-10-10,"50,289.86","49,301.65","50,427.12","49,301.65",200.85M,2.01%
2023-10-09,"49,297.15","49,658.39","49,658.39","49,020.25",158.32M,-0.74%
2023-10-06,"49,666.50","49,472.95","49,821.55","48,775.95",182.62M,0.43%
2023-10-05,"49,454.59","50,444.75","50,444.75","48,484.91",273.44M,-2.52%
2023-10-04,"50,732.69","50,407.93","50,776.97","50,158.38",234.53M,0.73%
2023-10-03,"50,366.39","51,210.63","51,305.93","50,256.86",242.15M,-1.74%
2023-10-02,"51,260.37","51,001.79","51,281.34","50,488.35",152.60M,0.76%
2023-09-29,"50,874.98","51,575.24","51,658.01","50,783.07",226.96M,-1.32%
2023-09-28,"51,554.95","51,386.23","51,743.87","51,360.24",204.51M,0.25%
2023-09-27,"51,427.27","51,180.98","51,577.20","51,180.75",237.89M,0.63%
2023-09-26,"51,107.80","51,410.42","51,422.45","51,068.90",213.72M,-0.51%
2023-09-25,"51,367.46","51,684.61","51,852.12","51,329.65",240.42M,-0.60%
2023-09-22,"51,677.48","51,946.17","52,036.28","51,637.45",172.81M,-0.53%
2023-09-21,"51,954.01","52,429.38","52,429.38","51,886.19",194.91M,-1.05%
2023-09-20,"52,507.23","52,226.77","52,904.07","52,123.49",233.18M,0.55%
2023-09-19,"52,219.76","51,692.24","52,327.88","51,507.85",210.62M,1.03%
2023-09-18,"51,685.31","51,452.59","51,729.71","50,961.14",150.53M,0.65%
2023-09-15,"51,351.60","51,737.62","51,737.62","51,108.09",998.19M,-0.78%
2023-09-14,"51,755.68","51,519.91","51,873.24","51,519.38",205.58M,0.45%
2023-09-13,"51,522.18","51,832.63","51,867.30","51,349.56",267.09M,-0.65%
2023-09-12,"51,860.45","52,227.06","52,310.13","51,814.24",220.83M,-0.78%
2023-09-11,"52,267.49","52,549.58","52,748.51","52,236.25",166.61M,-0.45%
2023-09-08,"52,505.11","52,442.41","52,604.76","52,211.02",204.70M,0.04%
2023-09-07,"52,482.97","53,100.47","53,100.47","52,454.45",169.52M,-0.92%
2023-09-06,"52,971.19","52,930.21","53,112.35","52,710.32",220.56M,0.07%
2023-09-05,"52,932.50","53,057.61","53,227.81","52,816.93",212.43M,-0.18%
2023-09-04,"53,030.52","53,161.61","53,317.40","52,984.18",48.50M,-0.22%
