Date,Close,Open,High,Low,Volume,Change%
2023-11-21,"15,933.62","15,951.55","15,968.09","15,866.82",213.24M,-0.58%
2023-11-20,"16,027.06","15,845.20","16,056.76","15,844.83",247.96M,1.19%
2023-11-17,"15,837.99","15,803.98","15,876.87","15,766.94",259.85M,0.03%
2023-11-16,"15,833.17","15,765.20","15,842.63","15,738.22",275.32M,0.10%
2023-11-15,"15,817.18","15,881.72","15,904.63","15,765.31",274.37M,0.03%
2023-11-14,"15,812.47","15,744.36","15,850.34","15,726.12",290.64M,2.13%
2023-11-13,"15,482.79","15,469.21","15,524.66","15,404.71",197.95M,-0.30%
2023-11-10,"15,529.12","15,252.36","15,535.20","15,237.17",279.09M,2.25%
2023-11-09,"15,187.90","15,351.12","15,382.11","15,171.32",265.09M,-0.82%
2023-11-08,"15,313.24","15,313.90","15,343.19","15,220.89",241.61M,0.11%
2023-11-07,"15,296.02","15,201.77","15,335.44","15,153.31",233.75M,0.93%
2023-11-06,"15,154.93","15,137.17","15,180.19","15,064.91",218.35M,0.37%
2023-11-03,"15,099.49","14,985.12","15,149.78","14,965.29",270.24M,1.21%
2023-11-02,"14,919.55","14,856.95","14,930.76","14,792.81",299.94M,1.74%
2023-11-01,"14,664.91","14,453.68","14,677.86","14,441.90",300.92M,1.77%
2023-10-31,"14,409.78","14,340.86","14,420.44","14,232.40",254.05M,0.52%
2023-10-30,"14,335.51","14,283.98","14,388.20","14,225.86",234.34M,1.09%
2023-10-27,"14,180.42","14,245.75","14,321.04","14,130.37",275.21M,0.50%
2023-10-26,"14,109.57","14,314.01","14,372.51","14,058.33",306.70M,-1.89%
2023-10-25,"14,381.64","14,642.08","14,643.69","14,362.24",301.30M,-2.47%
2023-10-24,"14,745.85","14,678.41","14,774.16","14,610.33",230.98M,0.97%
2023-10-23,"14,604.85","14,514.11","14,746.37","14,419.06",224.76M,0.30%
2023-10-20,"14,560.88","14,752.58","14,781.22","14,552.12",296.18M,-1.50%
2023-10-19,"14,783.13","14,981.12","15,023.91","14,749.30",269.42M,-0.85%
2023-10-18,"14,909.26","15,022.28","15,103.87","14,865.81",229.74M,-1.41%
2023-10-17,"15,122.01","15,009.26","15,187.06","14,932.77",240.51M,-0.33%
2023-10-16,"15,172.73","15,054.48","15,209.50","15,047.27",222.84M,1.18%
2023-10-13,"14,995.11","15,225.73","15,232.37","14,943.42",236.24M,-1.24%
2023-10-12,"15,184.10","15,264.11","15,333.98","15,090.69",231.16M,-0.37%
2023-10-11,"15,241.12","15,194.53","15,248.22","15,119.61",207.13M,0.72%
2023-10-10,"15,131.52","15,074.04","15,241.94","15,050.54",215.72M,0.56%
2023-10-09,"15,047.16","14,871.57","15,070.64","14,816.32",186.92M,0.49%
2023-10-06,"14,973.24","14,622.23","15,021.38","14,575.95",260.09M,1.70%
2023-10-05,"14,723.22","14,769.55","14,784.69","14,584.39",224.19M,-0.36%
2023-10-04,"14,776.25","14,613.23","14,803.04","14,592.56",240.40M,1.45%
2023-10-03,"14,565.62","14,744.05","14,819.87","14,504.14",238.10M,-1.83%
2023-10-02,"14,837.57","14,717.90","14,892.18","14,701.52",213.04M,0.83%
2023-09-29,"14,715.24","14,853.35","14,901.85","14,664.78",265.42M,0.08%
2023-09-28,"14,702.77","14,530.96","14,787.58","14,510.17",227.68M,0.84%
2023-09-27,"14,580.16","14,600.14","14,657.21","14,432.60",251.42M,0.24%
2023-09-26,"14,545.83","14,668.45","14,678.48","14,505.68",243.96M,-1.51%
2023-09-25,"14,768.90","14,662.69","14,771.12","14,615.45",185.04M,0.46%
2023-09-22,"14,701.10","14,756.62","14,855.92","14,686.84",231.19M,0.05%
2023-09-21,"14,694.24","14,813.49","14,849.25","14,691.69",282.01M,-1.84%
2023-09-20,"14,969.92","15,225.34","15,245.19","14,967.60",213.40M,-1.46%
2023-09-19,"15,191.23","15,152.53","15,219.92","15,069.42",211.68M,-0.22%
2023-09-18,"15,225.37","15,161.17","15,268.96","15,155.46",216.61M,0.15%
2023-09-15,"15,202.40","15,425.95","15,435.45","15,173.71",756.74M,-1.75%
