Date,Close,Open,High,Low,Change%
2020-07-02,4.36,4.36,4.36,4.36,-2.46%
2020-07-01,4.47,4.47,4.47,4.47,-0.02%
2020-06-30,4.471,4.471,4.471,4.471,-3.23%
2020-06-28,4.62,4.62,4.62,4.62,-0.65%
2020-06-25,4.65,4.65,4.65,4.65,0.67%
2020-06-24,4.619,4.619,4.619,4.619,1.29%
2020-06-23,4.56,4.56,4.56,4.56,-2.77%
2020-06-19,4.69,4.69,4.69,4.69,14.36%
2020-06-18,4.101,4.101,4.101,4.101,-3.55%
2020-06-17,4.252,4.252,4.252,4.252,-1.80%
2020-06-16,4.33,4.33,4.33,4.33,0.81%
2020-06-12,4.295,4.295,4.295,4.295,-3.70%
2020-06-11,4.46,4.46,4.46,4.46,6.34%
2020-06-10,4.194,4.194,4.194,4.194,3.05%
2020-06-09,4.07,4.07,4.07,4.07,2.52%
2020-06-08,3.97,3.97,3.97,3.97,-1.73%
2020-06-05,4.04,4.04,4.04,4.04,1.00%
2020-06-04,4.0,4.0,4.0,4.0,0.78%
2020-06-03,3.969,3.969,3.969,3.969,1.17%
2020-06-02,3.923,3.923,3.923,3.923,-2.70%
2020-06-01,4.032,4.032,4.032,4.032,2.08%
2020-05-29,3.95,3.95,3.95,3.95,2.31%
2020-05-28,3.861,3.861,3.861,3.861,-1.68%
2020-05-27,3.927,3.927,3.927,3.927,0.43%
2020-05-26,3.91,3.91,3.91,3.91,-3.46%
2020-05-22,4.05,4.05,4.05,4.05,-1.82%
2020-05-21,4.125,4.125,4.125,4.125,-2.60%
2020-05-20,4.235,4.235,4.235,4.235,-2.42%
2020-05-19,4.34,4.34,4.34,4.34,-1.36%
2020-05-18,4.4,4.4,4.4,4.4,-1.17%
2020-05-15,4.452,4.452,4.452,4.452,-1.94%
2020-05-14,4.54,4.54,4.54,4.54,-1.30%
2020-05-13,4.6,4.6,4.6,4.6,-0.22%
2020-05-12,4.61,4.61,4.61,4.61,-0.54%
2020-05-11,4.635,4.635,4.635,4.635,0.98%
2020-05-08,4.59,4.59,4.59,4.59,-2.34%
2020-05-07,4.7,4.7,4.7,4.7,-5.05%
2020-05-06,4.95,4.95,4.95,4.95,-1.79%
2020-05-05,5.04,5.04,5.04,5.04,-1.75%
2020-05-04,5.13,5.13,5.13,5.13,-1.50%
2020-04-30,5.208,5.208,5.208,5.208,-1.74%
2020-04-29,5.3,5.3,5.3,5.3,-1.12%
2020-04-28,5.36,5.36,5.36,5.36,0.54%
2020-04-27,5.331,5.331,5.331,5.331,1.45%
2020-04-24,5.255,5.255,5.255,5.255,-0.85%
2020-04-23,5.3,5.3,5.3,5.3,-2.03%
2020-04-22,5.41,5.41,5.41,5.41,-2.52%
2020-04-21,5.55,5.55,5.55,5.55,2.40%
2020-04-20,5.42,5.42,5.42,5.42,1.69%
2020-04-17,5.33,5.33,5.33,5.33,1.72%
2020-04-16,5.24,5.24,5.24,5.24,-2.96%
2020-04-15,5.4,5.4,5.4,5.4,-5.26%
2020-04-14,5.7,5.7,5.7,5.7,-4.44%
2020-04-13,5.965,5.965,5.965,5.965,-4.56%
2020-04-08,6.25,6.25,6.25,6.25,0.00%
2020-04-07,6.25,6.25,6.25,6.25,-3.85%
2020-04-06,6.5,6.5,6.5,6.5,3.17%
2020-04-03,6.3,6.3,6.3,6.3,-0.47%
2020-04-02,6.33,6.33,6.33,6.33,-2.76%
2020-04-01,6.51,6.51,6.51,6.51,7.78%
2020-03-31,6.04,6.04,6.04,6.04,2.37%
2020-03-30,5.9,5.9,5.9,5.9,0.00%
2020-03-28,5.9,5.9,5.9,5.9,0.00%
2020-03-27,5.9,5.9,5.9,5.9,5.36%
2020-03-26,5.6,5.6,5.6,5.6,-6.67%
2020-03-25,6.0,6.0,6.0,6.0,-5.21%
2020-03-24,6.33,6.33,6.33,6.33,-13.29%
2020-03-21,7.3,7.3,7.3,7.3,0.00%
2020-03-20,7.3,7.3,7.3,7.3,-5.81%
2020-03-19,7.75,7.75,7.75,7.75,0.00%
2020-03-18,7.75,7.75,7.75,7.75,7.64%
2020-03-17,7.2,7.2,7.2,7.2,-10.26%
2020-03-16,8.023,8.023,8.023,8.023,11.43%
2020-03-14,7.2,7.2,7.2,7.2,0.00%
2020-03-13,7.2,7.2,7.2,7.2,-2.70%
2020-03-12,7.4,7.4,7.4,7.4,21.71%
2020-03-11,6.08,6.08,6.08,6.08,9.55%
2020-03-10,5.55,5.55,5.55,5.55,1.50%
2020-03-09,5.468,5.468,5.468,5.468,10.49%
2020-03-08,4.949,4.949,4.949,4.949,0.00%
2020-03-07,4.949,4.949,4.949,4.949,0.00%
2020-03-06,4.949,4.949,4.949,4.949,1.17%
2020-03-05,4.892,4.892,4.892,4.892,1.96%
2020-03-04,4.798,4.798,4.798,4.798,-2.68%
2020-03-03,4.93,4.93,4.93,4.93,-2.18%
2020-03-02,5.04,5.04,5.04,5.04,-1.37%
2020-02-29,5.11,5.11,5.11,5.11,0.00%
2020-02-28,5.11,5.11,5.11,5.11,2.78%
2020-02-27,4.972,4.972,4.972,4.972,1.89%
2020-02-26,4.88,4.88,4.88,4.88,0.08%
2020-02-25,4.876,4.876,4.876,4.876,0.02%
2020-02-24,4.875,4.875,4.875,4.875,-0.71%
2020-02-21,4.91,4.91,4.91,4.91,-0.59%
2020-02-20,4.939,4.939,4.939,4.939,-0.22%
2020-02-19,4.95,4.95,4.95,4.95,0.36%
2020-02-18,4.932,4.932,4.932,4.932,-0.16%
2020-02-17,4.94,4.94,4.94,4.94,-0.08%
2020-02-16,4.944,4.944,4.944,4.944,0.00%
2020-02-15,4.944,4.944,4.944,4.944,0.00%
2020-02-14,4.944,4.944,4.944,4.944,-1.18%
2020-02-13,5.003,5.003,5.003,5.003,0.16%
2020-02-12,4.995,4.995,4.995,4.995,0.50%
2020-02-11,4.97,4.97,4.97,4.97,-0.26%
2020-02-10,4.983,4.983,4.983,4.983,-0.56%
2020-02-08,5.011,5.011,5.011,5.011,0.00%
2020-02-07,5.011,5.011,5.011,5.011,-0.14%
2020-02-06,5.018,5.018,5.018,5.018,-0.12%
2020-02-05,5.024,5.024,5.024,5.024,-0.59%
2020-02-04,5.054,5.054,5.054,5.054,0.26%
2020-02-03,5.041,5.041,5.041,5.041,0.02%
2020-02-01,5.04,5.04,5.04,5.04,0.00%
2020-01-31,5.04,5.04,5.04,5.04,-1.31%
2020-01-30,5.107,5.107,5.107,5.107,0.53%
2020-01-29,5.08,5.08,5.08,5.08,-1.05%
2020-01-28,5.134,5.134,5.134,5.134,-0.12%
2020-01-27,5.14,5.14,5.14,5.14,0.90%
2020-01-25,5.094,5.094,5.094,5.094,0.00%
2020-01-24,5.094,5.094,5.094,5.094,-0.70%
2020-01-23,5.13,5.13,5.13,5.13,0.29%
2020-01-22,5.115,5.115,5.115,5.115,-0.78%
2020-01-21,5.155,5.155,5.155,5.155,-0.48%
2020-01-20,5.18,5.18,5.18,5.18,0.95%
2020-01-18,5.131,5.131,5.131,5.131,0.00%
2020-01-17,5.131,5.131,5.131,5.131,0.02%
2020-01-16,5.13,5.13,5.13,5.13,-0.19%
2020-01-15,5.14,5.14,5.14,5.14,-0.96%
2020-01-14,5.19,5.19,5.19,5.19,0.00%
2020-01-13,5.19,5.19,5.19,5.19,0.78%
2020-01-11,5.15,5.15,5.15,5.15,0.00%
2020-01-10,5.15,5.15,5.15,5.15,-0.29%
2020-01-09,5.165,5.165,5.165,5.165,-0.94%
2020-01-08,5.214,5.214,5.214,5.214,-1.06%
2020-01-07,5.27,5.27,5.27,5.27,-1.03%
2020-01-04,5.325,5.325,5.325,5.325,0.00%
2020-01-03,5.325,5.325,5.325,5.325,-0.30%
2020-01-02,5.341,5.341,5.341,5.341,0.39%
2019-12-28,5.32,5.32,5.32,5.32,0.00%
2019-12-27,5.32,5.32,5.32,5.32,0.09%
2019-12-26,5.315,5.315,5.315,5.315,-0.19%
2019-12-23,5.325,5.325,5.325,5.325,0.47%
2019-12-21,5.3,5.3,5.3,5.3,0.00%
2019-12-20,5.3,5.3,5.3,5.3,-0.56%
2019-12-19,5.33,5.33,5.33,5.33,0.76%
2019-12-18,5.29,5.29,5.29,5.29,0.19%
2019-12-17,5.28,5.28,5.28,5.28,-0.85%
2019-12-16,5.325,5.325,5.325,5.325,0.09%
2019-12-14,5.32,5.32,5.32,5.32,0.00%
2019-12-13,5.32,5.32,5.32,5.32,0.66%
2019-12-12,5.285,5.285,5.285,5.285,0.00%
2019-12-11,5.285,5.285,5.285,5.285,-1.12%
2019-12-10,5.345,5.345,5.345,5.345,0.13%
2019-12-09,5.338,5.338,5.338,5.338,0.23%
2019-12-06,5.326,5.326,5.326,5.326,-0.62%
2019-12-05,5.359,5.359,5.359,5.359,-0.76%
2019-12-04,5.4,5.4,5.4,5.4,-1.51%
2019-12-03,5.483,5.483,5.483,5.483,-0.49%
2019-12-02,5.51,5.51,5.51,5.51,-0.09%
2019-11-29,5.515,5.515,5.515,5.515,-0.45%
2019-11-28,5.54,5.54,5.54,5.54,-0.36%
2019-11-27,5.56,5.56,5.56,5.56,-1.24%
2019-11-26,5.63,5.63,5.63,5.63,1.44%
2019-11-25,5.55,5.55,5.55,5.55,1.46%
2019-11-22,5.47,5.47,5.47,5.47,1.30%
2019-11-21,5.4,5.4,5.4,5.4,-0.18%
2019-11-20,5.41,5.41,5.41,5.41,-0.61%
2019-11-19,5.443,5.443,5.443,5.443,0.24%
2019-11-18,5.43,5.43,5.43,5.43,0.89%
2019-11-15,5.382,5.382,5.382,5.382,-0.55%
2019-11-14,5.412,5.412,5.412,5.412,-0.33%
2019-11-13,5.43,5.43,5.43,5.43,0.70%
2019-11-12,5.392,5.392,5.392,5.392,1.81%
2019-11-08,5.296,5.296,5.296,5.296,0.88%
2019-11-07,5.25,5.25,5.25,5.25,0.86%
2019-11-06,5.205,5.205,5.205,5.205,-0.04%
2019-11-05,5.207,5.207,5.207,5.207,1.17%
2019-11-01,5.147,5.147,5.147,5.147,0.10%
2019-10-31,5.142,5.142,5.142,5.142,-1.12%
2019-10-30,5.2,5.2,5.2,5.2,-0.13%
2019-10-29,5.207,5.207,5.207,5.207,1.05%
2019-10-28,5.153,5.153,5.153,5.153,0.06%
2019-10-25,5.15,5.15,5.15,5.15,0.14%
2019-10-24,5.143,5.143,5.143,5.143,-0.71%
2019-10-23,5.18,5.18,5.18,5.18,-0.58%
2019-10-22,5.21,5.21,5.21,5.21,0.48%
2019-10-21,5.185,5.185,5.185,5.185,0.72%
2019-10-18,5.148,5.148,5.148,5.148,-0.31%
2019-10-17,5.164,5.164,5.164,5.164,-0.60%
2019-10-16,5.195,5.195,5.195,5.195,0.70%
2019-10-15,5.159,5.159,5.159,5.159,1.02%
2019-10-11,5.107,5.107,5.107,5.107,0.61%
2019-10-10,5.076,5.076,5.076,5.076,0.91%
2019-10-09,5.03,5.03,5.03,5.03,0.00%
2019-10-08,5.03,5.03,5.03,5.03,-0.73%
2019-10-07,5.067,5.067,5.067,5.067,0.78%
2019-10-04,5.028,5.028,5.028,5.028,0.04%
2019-10-03,5.026,5.026,5.026,5.026,-0.87%
2019-10-02,5.07,5.07,5.07,5.07,-0.20%
2019-10-01,5.08,5.08,5.08,5.08,0.26%
2019-09-30,5.067,5.067,5.067,5.067,0.18%
2019-09-27,5.058,5.058,5.058,5.058,0.46%
2019-09-26,5.035,5.035,5.035,5.035,-0.30%
2019-09-25,5.05,5.05,5.05,5.05,0.60%
2019-09-24,5.02,5.02,5.02,5.02,-0.36%
2019-09-23,5.038,5.038,5.038,5.038,0.06%
2019-09-20,5.035,5.035,5.035,5.035,-0.69%
2019-09-19,5.07,5.07,5.07,5.07,-0.78%
2019-09-18,5.11,5.11,5.11,5.11,-0.27%
2019-09-17,5.124,5.124,5.124,5.124,0.10%
2019-09-16,5.119,5.119,5.119,5.119,-0.70%
2019-09-13,5.155,5.155,5.155,5.155,0.59%
2019-09-12,5.125,5.125,5.125,5.125,-0.49%
2019-09-11,5.15,5.15,5.15,5.15,-0.56%
2019-09-10,5.179,5.179,5.179,5.179,0.47%
2019-09-09,5.155,5.155,5.155,5.155,0.88%
2019-09-06,5.11,5.11,5.11,5.11,-1.03%
2019-09-05,5.163,5.163,5.163,5.163,-0.14%
2019-09-04,5.17,5.17,5.17,5.17,-0.96%
2019-09-03,5.22,5.22,5.22,5.22,-0.38%
2019-09-02,5.24,5.24,5.24,5.24,0.81%
2019-08-30,5.198,5.198,5.198,5.198,-0.61%
2019-08-29,5.23,5.23,5.23,5.23,-0.17%
2019-08-28,5.239,5.239,5.239,5.239,1.28%
2019-08-27,5.173,5.173,5.173,5.173,0.37%
2019-08-26,5.154,5.154,5.154,5.154,0.08%
2019-08-23,5.15,5.15,5.15,5.15,0.39%
2019-08-22,5.13,5.13,5.13,5.13,0.79%
2019-08-21,5.09,5.09,5.09,5.09,0.79%
2019-08-20,5.05,5.05,5.05,5.05,0.00%
2019-08-17,5.05,5.05,5.05,5.05,0.00%
2019-08-16,5.05,5.05,5.05,5.05,-0.79%
2019-08-15,5.09,5.09,5.09,5.09,0.18%
2019-08-14,5.081,5.081,5.081,5.081,-1.05%
2019-08-13,5.135,5.135,5.135,5.135,-0.68%
2019-08-12,5.17,5.17,5.17,5.17,0.23%
2019-08-09,5.158,5.158,5.158,5.158,-0.29%
2019-08-08,5.173,5.173,5.173,5.173,-1.28%
2019-08-06,5.24,5.24,5.24,5.24,0.29%
2019-08-05,5.225,5.225,5.225,5.225,1.83%
2019-08-02,5.131,5.131,5.131,5.131,-1.12%
2019-08-01,5.189,5.189,5.189,5.189,1.15%
2019-07-31,5.13,5.13,5.13,5.13,-0.60%
2019-07-30,5.161,5.161,5.161,5.161,1.39%
2019-07-29,5.09,5.09,5.09,5.09,2.04%
2019-07-26,4.988,4.988,4.988,4.988,-0.44%
2019-07-25,5.01,5.01,5.01,5.01,0.50%
2019-07-24,4.985,4.985,4.985,4.985,-0.66%
2019-07-23,5.018,5.018,5.018,5.018,0.16%
2019-07-22,5.01,5.01,5.01,5.01,-0.38%
2019-07-19,5.029,5.029,5.029,5.029,-1.60%
2019-07-18,5.111,5.111,5.111,5.111,0.51%
2019-07-17,5.085,5.085,5.085,5.085,-1.17%
2019-07-16,5.145,5.145,5.145,5.145,0.49%
2019-07-15,5.12,5.12,5.12,5.12,-0.68%
2019-07-12,5.155,5.155,5.155,5.155,-0.15%
2019-07-11,5.163,5.163,5.163,5.163,1.04%
2019-07-10,5.11,5.11,5.11,5.11,-0.27%
2019-07-09,5.124,5.124,5.124,5.124,0.18%
2019-07-08,5.115,5.115,5.115,5.115,0.85%
2019-07-05,5.072,5.072,5.072,5.072,1.44%
2019-07-04,5.0,5.0,5.0,5.0,-0.10%
2019-07-03,5.005,5.005,5.005,5.005,-1.38%
2019-07-02,5.075,5.075,5.075,5.075,-1.82%
2019-06-28,5.169,5.169,5.169,5.169,-0.60%
2019-06-27,5.2,5.2,5.2,5.2,-0.38%
2019-06-26,5.22,5.22,5.22,5.22,0.38%
2019-06-25,5.2,5.2,5.2,5.2,-0.57%
2019-06-21,5.23,5.23,5.23,5.23,0.38%
2019-06-20,5.21,5.21,5.21,5.21,-2.64%
2019-06-19,5.351,5.351,5.351,5.351,-0.80%
2019-06-18,5.394,5.394,5.394,5.394,-0.57%
2019-06-17,5.425,5.425,5.425,5.425,1.97%
2019-06-14,5.32,5.32,5.32,5.32,0.19%
2019-06-13,5.31,5.31,5.31,5.31,-1.14%
2019-06-12,5.371,5.371,5.371,5.371,-0.76%
2019-06-11,5.412,5.412,5.412,5.412,-0.24%
2019-06-10,5.425,5.425,5.425,5.425,-1.63%
2019-06-07,5.515,5.515,5.515,5.515,-0.61%
2019-06-06,5.549,5.549,5.549,5.549,-0.38%
2019-06-05,5.57,5.57,5.57,5.57,-0.91%
2019-06-04,5.621,5.621,5.621,5.621,-1.02%
2019-05-31,5.679,5.679,5.679,5.679,-0.40%
2019-05-30,5.702,5.702,5.702,5.702,-0.33%
2019-05-29,5.721,5.721,5.721,5.721,-0.68%
2019-05-28,5.76,5.76,5.76,5.76,-0.47%
2019-05-27,5.787,5.787,5.787,5.787,-0.10%
2019-05-24,5.793,5.793,5.793,5.793,-0.89%
2019-05-23,5.845,5.845,5.845,5.845,0.41%
2019-05-22,5.821,5.821,5.821,5.821,-0.07%
2019-05-21,5.825,5.825,5.825,5.825,0.02%
2019-05-20,5.824,5.824,5.824,5.824,-0.24%
2019-05-18,5.838,5.838,5.838,5.838,0.00%
2019-05-17,5.838,5.838,5.838,5.838,-0.12%
2019-05-16,5.845,5.845,5.845,5.845,0.17%
2019-05-15,5.835,5.835,5.835,5.835,-0.24%
2019-05-14,5.849,5.849,5.849,5.849,0.29%
2019-05-13,5.832,5.832,5.832,5.832,0.81%
2019-05-11,5.785,5.785,5.785,5.785,-0.14%
2019-05-10,5.793,5.793,5.793,5.793,-0.97%
2019-05-09,5.85,5.85,5.85,5.85,-0.56%
2019-05-08,5.883,5.883,5.883,5.883,-0.63%
2019-05-07,5.92,5.92,5.92,5.92,-0.12%
2019-05-06,5.927,5.927,5.927,5.927,0.29%
2019-05-04,5.91,5.91,5.91,5.91,0.00%
2019-05-03,5.91,5.91,5.91,5.91,-0.69%
2019-05-02,5.951,5.951,5.951,5.951,0.69%
2019-04-30,5.91,5.91,5.91,5.91,0.00%
2019-04-29,5.91,5.91,5.91,5.91,1.18%
2019-04-27,5.841,5.841,5.841,5.841,0.00%
2019-04-26,5.841,5.841,5.841,5.841,-0.15%
2019-04-25,5.85,5.85,5.85,5.85,0.86%
2019-04-24,5.8,5.8,5.8,5.8,0.94%
2019-04-23,5.746,5.746,5.746,5.746,0.02%
2019-04-22,5.745,5.745,5.745,5.745,0.35%
2019-04-17,5.725,5.725,5.725,5.725,-0.95%
2019-04-16,5.78,5.78,5.78,5.78,0.66%
2019-04-15,5.742,5.742,5.742,5.742,0.56%
2019-04-13,5.71,5.71,5.71,5.71,0.00%
2019-04-12,5.71,5.71,5.71,5.71,0.25%
2019-04-11,5.696,5.696,5.696,5.696,0.21%
2019-04-10,5.684,5.684,5.684,5.684,-0.28%
2019-04-09,5.7,5.7,5.7,5.7,-0.52%
2019-04-08,5.73,5.73,5.73,5.73,-0.74%
2019-04-05,5.773,5.773,5.773,5.773,-0.07%
2019-04-04,5.777,5.777,5.777,5.777,0.07%
2019-04-03,5.773,5.773,5.773,5.773,-0.26%
2019-04-02,5.788,5.788,5.788,5.788,1.01%
2019-04-01,5.73,5.73,5.73,5.73,-0.17%
2019-03-29,5.74,5.74,5.74,5.74,0.17%
2019-03-28,5.73,5.73,5.73,5.73,0.00%
2019-03-27,5.73,5.73,5.73,5.73,0.02%
2019-03-26,5.729,5.729,5.729,5.729,0.42%
2019-03-22,5.705,5.705,5.705,5.705,0.62%
2019-03-21,5.67,5.67,5.67,5.67,-0.96%
2019-03-20,5.725,5.725,5.725,5.725,-0.52%
2019-03-19,5.755,5.755,5.755,5.755,-0.43%
2019-03-18,5.78,5.78,5.78,5.78,-0.24%
2019-03-15,5.794,5.794,5.794,5.794,0.07%
2019-03-14,5.79,5.79,5.79,5.79,-0.86%
2019-03-13,5.84,5.84,5.84,5.84,0.34%
2019-03-12,5.82,5.82,5.82,5.82,-0.44%
2019-03-11,5.846,5.846,5.846,5.846,-0.31%
2019-03-08,5.864,5.864,5.864,5.864,-0.61%
2019-03-07,5.9,5.9,5.9,5.9,-0.34%
2019-03-06,5.92,5.92,5.92,5.92,-1.17%
2019-03-05,5.99,5.99,5.99,5.99,-0.42%
2019-03-04,6.015,6.015,6.015,6.015,0.25%
2019-03-01,6.0,6.0,6.0,6.0,0.42%
2019-02-28,5.975,5.975,5.975,5.975,0.42%
2019-02-27,5.95,5.95,5.95,5.95,-0.08%
2019-02-26,5.955,5.955,5.955,5.955,0.22%
2019-02-25,5.942,5.942,5.942,5.942,-0.47%
2019-02-22,5.97,5.97,5.97,5.97,-0.33%
2019-02-21,5.99,5.99,5.99,5.99,0.34%
2019-02-20,5.97,5.97,5.97,5.97,0.20%
2019-02-19,5.958,5.958,5.958,5.958,-0.52%
2019-02-18,5.989,5.989,5.989,5.989,0.40%
2019-02-15,5.965,5.965,5.965,5.965,-0.33%
2019-02-14,5.985,5.985,5.985,5.985,-0.66%
2019-02-13,6.025,6.025,6.025,6.025,0.25%
2019-02-12,6.01,6.01,6.01,6.01,-0.50%
2019-02-11,6.04,6.04,6.04,6.04,0.53%
2019-02-08,6.008,6.008,6.008,6.008,0.00%
2019-02-07,6.008,6.008,6.008,6.008,0.72%
2019-02-06,5.965,5.965,5.965,5.965,-0.50%
2019-02-05,5.995,5.995,5.995,5.995,-0.25%
2019-02-04,6.01,6.01,6.01,6.01,-0.33%
2019-02-01,6.03,6.03,6.03,6.03,-0.10%
2019-01-31,6.036,6.036,6.036,6.036,-1.21%
2019-01-30,6.11,6.11,6.11,6.11,-0.16%
2019-01-29,6.12,6.12,6.12,6.12,-0.65%
2019-01-28,6.16,6.16,6.16,6.16,-0.11%
2019-01-25,6.167,6.167,6.167,6.167,-0.29%
2019-01-24,6.185,6.185,6.185,6.185,-0.56%
2019-01-23,6.22,6.22,6.22,6.22,0.65%
2019-01-22,6.18,6.18,6.18,6.18,0.44%
2019-01-21,6.153,6.153,6.153,6.153,-0.11%
2019-01-19,6.16,6.16,6.16,6.16,0.00%
2019-01-18,6.16,6.16,6.16,6.16,-0.28%
2019-01-17,6.177,6.177,6.177,6.177,0.44%
2019-01-16,6.15,6.15,6.15,6.15,-0.06%
2019-01-15,6.154,6.154,6.154,6.154,0.47%
2019-01-14,6.125,6.125,6.125,6.125,0.08%
2019-01-11,6.12,6.12,6.12,6.12,-0.33%
2019-01-10,6.14,6.14,6.14,6.14,-0.47%
2019-01-08,6.169,6.169,6.169,6.169,-0.08%
2019-01-04,6.174,6.174,6.174,6.174,-0.10%
2019-01-03,6.18,6.18,6.18,6.18,0.73%
2019-01-02,6.135,6.135,6.135,6.135,-5.03%
2019-01-01,6.46,6.46,6.46,6.46,0.00%
2018-12-31,6.46,6.46,6.46,6.46,0.00%
2018-12-30,6.46,6.46,6.46,6.46,0.00%
2018-12-28,6.46,6.46,6.46,6.46,5.21%
2018-12-27,6.14,6.14,6.14,6.14,-0.02%
2018-12-26,6.141,6.141,6.141,6.141,-4.94%
2018-12-25,6.46,6.46,6.46,6.46,0.00%
2018-12-24,6.46,6.46,6.46,6.46,0.00%
2018-12-23,6.46,6.46,6.46,6.46,5.56%
2018-12-21,6.12,6.12,6.12,6.12,-0.08%
2018-12-20,6.125,6.125,6.125,6.125,-0.57%
2018-12-19,6.16,6.16,6.16,6.16,-0.73%
2018-12-18,6.205,6.205,6.205,6.205,-0.05%
2018-12-17,6.208,6.208,6.208,6.208,-3.90%
2018-12-16,6.46,6.46,6.46,6.46,0.00%
2018-12-15,6.46,6.222,6.46,6.222,3.83%
2018-12-14,6.222,6.222,6.222,6.222,0.27%
2018-12-13,6.205,6.205,6.205,6.205,-0.40%
2018-12-12,6.23,6.23,6.23,6.23,-0.64%
2018-12-11,6.27,6.27,6.27,6.27,0.48%
2018-12-10,6.24,6.24,6.24,6.24,-3.41%
2018-12-09,6.46,6.46,6.46,6.46,3.36%
2018-12-08,6.25,6.46,6.46,6.25,0.00%
2018-12-07,6.25,6.25,6.25,6.25,-0.79%
2018-12-06,6.3,6.3,6.3,6.3,-0.35%
2018-12-05,6.322,6.322,6.322,6.322,0.51%
2018-12-04,6.29,6.29,6.29,6.29,0.05%
2018-12-03,6.287,6.287,6.287,6.287,-0.60%
2018-12-02,6.325,6.46,6.46,6.325,0.00%
2018-12-01,6.325,6.46,6.46,6.325,0.00%
2018-11-30,6.325,6.325,6.325,6.325,-0.55%
2018-11-29,6.36,6.36,6.36,6.36,-1.09%
2018-11-28,6.43,6.43,6.43,6.43,-0.46%
2018-11-27,6.46,6.46,6.46,6.46,1.10%
2018-11-26,6.39,6.39,6.39,6.39,-0.62%
2018-11-25,6.43,6.43,6.43,6.43,0.86%
2018-11-24,6.375,6.43,6.43,6.375,0.00%
2018-11-23,6.375,6.375,6.375,6.375,0.71%
2018-11-22,6.33,6.33,6.33,6.33,-1.56%
2018-11-21,6.43,6.43,6.43,6.43,-0.62%
2018-11-20,6.47,6.47,6.47,6.47,0.98%
2018-11-19,6.407,6.407,6.407,6.407,0.42%
2018-11-18,6.38,6.38,6.38,6.38,0.00%
2018-11-17,6.38,6.38,6.38,6.38,-0.47%
2018-11-16,6.41,6.41,6.41,6.41,-0.93%
2018-11-15,6.47,6.47,6.47,6.47,-0.46%
2018-11-14,6.5,6.5,6.5,6.5,-0.15%
2018-11-13,6.51,6.51,6.51,6.51,0.31%
2018-11-12,6.49,6.49,6.49,6.49,0.00%
2018-11-11,6.49,6.49,6.49,6.49,0.43%
2018-11-10,6.462,6.49,6.49,6.462,-0.43%
2018-11-09,6.49,6.49,6.49,6.49,0.31%
2018-11-08,6.47,6.47,6.47,6.47,1.09%
2018-11-07,6.4,6.4,6.4,6.4,-1.23%
2018-11-06,6.48,6.48,6.48,6.48,-1.22%
2018-11-05,6.56,6.53,6.56,6.53,0.38%
2018-11-04,6.535,6.53,6.535,6.53,0.00%
2018-11-03,6.535,6.53,6.535,6.53,-94.37%
2018-11-02,116.052,116.542,116.542,116.052,"1,700.65%"
2018-11-01,6.445,6.445,6.445,6.445,-0.43%
2018-10-31,6.473,6.473,6.473,6.473,-0.15%
2018-10-30,6.483,6.483,6.483,6.483,-0.41%
2018-10-29,6.51,6.51,6.51,6.51,0.15%
2018-10-28,6.5,6.5,6.5,6.5,0.45%
2018-10-27,6.471,6.5,6.5,6.471,-0.45%
2018-10-26,6.5,6.5,6.5,6.5,0.31%
2018-10-25,6.48,6.48,6.48,6.48,0.15%
2018-10-24,6.47,6.47,6.47,6.47,0.94%
2018-10-23,6.41,6.41,6.41,6.41,0.79%
2018-10-22,6.36,6.36,6.36,6.36,-0.47%
2018-10-21,6.39,6.39,6.39,6.39,0.46%
2018-10-20,6.361,6.39,6.39,6.361,0.00%
2018-10-19,6.361,6.361,6.361,6.361,-0.24%
2018-10-18,6.376,6.376,6.376,6.376,-0.38%
2018-10-17,6.4,6.4,6.4,6.4,0.00%
2018-10-16,6.4,6.4,6.4,6.4,-0.93%
2018-10-15,6.46,6.46,6.46,6.46,0.00%
2018-10-14,6.46,6.46,6.46,6.46,0.44%
2018-10-13,6.432,6.46,6.46,6.432,-0.43%
2018-10-12,6.46,6.46,6.46,6.46,0.47%
2018-10-11,6.43,6.43,6.43,6.43,1.10%
2018-10-10,6.36,6.36,6.36,6.36,0.65%
2018-10-09,6.319,6.319,6.319,6.319,-0.11%
2018-10-08,6.326,6.326,6.326,6.326,-0.44%
2018-10-06,6.354,6.354,6.354,6.354,-0.41%
2018-10-05,6.38,6.38,6.38,6.38,0.31%
2018-10-04,6.36,6.36,6.36,6.36,0.32%
2018-10-03,6.34,6.34,6.34,6.34,0.89%
2018-10-02,6.284,6.284,6.284,6.284,0.11%
2018-10-01,6.277,6.277,6.277,6.277,0.35%
2018-09-29,6.255,6.28,6.28,6.255,-0.40%
2018-09-28,6.28,6.28,6.28,6.28,0.00%
2018-09-27,6.28,6.28,6.28,6.28,-0.32%
2018-09-26,6.3,6.3,6.3,6.3,-0.32%
2018-09-25,6.32,6.32,6.32,6.32,0.86%
2018-09-24,6.266,6.266,6.266,6.266,-0.14%
2018-09-22,6.275,6.3,6.3,6.275,-0.40%
2018-09-21,6.3,6.3,6.3,6.3,-0.32%
2018-09-20,6.32,6.32,6.32,6.32,-0.63%
2018-09-19,6.36,6.36,6.36,6.36,0.63%
2018-09-18,6.32,6.32,6.32,6.32,0.29%
2018-09-17,6.302,6.302,6.302,6.302,-0.10%
